"","Date","Rainfall_Simignano","Rainfall_Siena_Poggio_al_Vento","Rainfall_Mensano","Rainfall_Montalcinello","Rainfall_Monticiano_la_Pineta","Rainfall_Sovicille","Rainfall_Ponte_Orgia","Rainfall_Scorgiano","Rainfall_Pentolina","Rainfall_Monteroni_Arbia_Biena","Temperature_Siena_Poggio_al_Vento","Temperature_Mensano","Temperature_Pentolina","Temperature_Monteroni_Arbia_Biena","Volume_Pozzo_1","Volume_Pozzo_3","Volume_Pozzo_4","well","depth_to_gw.m"
"1179",2018-01-23,0,0,0,0,0,0,0,0,0,0,10.9,10.15,9.75,8.25,-188.2917627,-204.5612154,-188.0651988,"Pozzo_3",-9.2
"1180",2018-01-24,0,0,0,0,0,0,0,0,0,0,9.55,9.05,8.7,6.7,-188.2917627,-204.5612154,-188.0651988,"Pozzo_3",-8.9
"1181",2018-01-25,0.2,0,0.2,0,0.2,0,0.2,0,0.2,0.2,8.35,8.8,7.95,7.05,-188.2917627,-204.5612154,-188.0651988,"Pozzo_3",-9
"1182",2018-01-26,0,0,0,0,0,0.2,0.2,0,0,0.2,7.35,8.1,6.55,5.8,-188.2917627,-204.5612154,-188.0651988,"Pozzo_3",-9.2
"1183",2018-01-27,0.2,0,0,1.2,0.2,0,0,0,0.4,0,11.75,10.6,10.55,9.1,-188.2917627,-204.5612154,-188.0651988,"Pozzo_3",-9
"1184",2018-01-28,0.2,0,0,0.2,0.2,0.2,0.2,0,0,0,11.25,10.3,9.9,8.35,-178.8771746,-194.3331546,-178.6619388,"Pozzo_3",-9
"1185",2018-01-29,0,0,0,0,0.2,0,0.2,0,0.4,0.2,10.35,9.9,9.05,7.55,-188.2917627,-204.5612154,-188.0651988,"Pozzo_3",-9.3
"1186",2018-01-30,0,0,0,0,0.2,0,0,0,0,0,8.1,9.05,7.65,6.9,-188.2917627,-204.5612154,-188.0651988,"Pozzo_3",-9.2
"1187",2018-01-31,0,0,0,0,0,0,0.2,0,0,0,8.2,8.85,8.1,8.95,-188.2917627,-204.5612154,-188.0651988,"Pozzo_3",-9.4
"1188",2018-02-01,6.8,1,5.2,2,0.2,2.6,0,8,1.2,0,9.35,8.9,8.3,10.3,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9.1
"1189",2018-02-02,47.4,35.6,21.8,50.6,61.6,37,45.8,29.4,41,38,7.85,6.85,7.2,9.9,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9.2
"1190",2018-02-03,33.2,31.6,26.4,33,31,38.2,34.2,11.2,42.8,28.4,3.7,2.1,2.8,4.75,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9.2
"1191",2018-02-04,2.8,1.2,2.8,2.2,4,1.2,0.8,0,1.4,3.4,2.85,2.95,2.75,3.7,-180.0389204,-228.0295469,-225.4697816,"Pozzo_3",-8.9
"1192",2018-02-05,0.2,0,0,0,0.2,0,0,0,0.2,0.2,6.6,6.7,5.85,5.45,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.9
"1193",2018-02-06,0,1,0.2,0,0,0,0.2,0,0,0,5.6,4.7,4.05,4.55,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.9
"1194",2018-02-07,8,5.2,4.4,6.8,9.4,7,8.2,4.8,7.4,5.8,6,4.25,4.9,5.95,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9
"1195",2018-02-08,4.2,2.2,3,3,4.8,3.2,3.2,3.2,3.6,3.4,6.3,5.65,4.85,5.6,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9
"1196",2018-02-09,0.4,0.4,0.4,0.2,0.2,0.2,0.6,0,0.2,0.2,6.65,6.1,5.05,5.5,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9.1
"1197",2018-02-10,0,0,0,0.4,0.2,0.2,0.4,0.2,0.2,0,6.95,5.6,5.6,4.7,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9.1
"1198",2018-02-11,0,0,0,0,0,0,0,0,0,0.2,6.15,5.05,4.85,3.75,-180.0389204,-228.0295469,-225.4697816,"Pozzo_3",-9
"1199",2018-02-12,0,0,0,0,0,0,0,0,0,0,5.2,4.65,4.6,4.4,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.8
"1200",2018-02-13,4.4,4.4,3,1.2,0.4,2.6,3.2,6,1.8,1.8,4.45,2.55,2.95,3.55,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9.9
"1201",2018-02-14,0.2,0,0,0,0,0,0,0,0,0,4.65,3.3,2.95,3.25,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9.1
"1202",2018-02-15,0,0,0,0,0,0,0,0,0,0.2,4.85,3.85,3.8,3,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.9
"1203",2018-02-16,0,0,0,0,0,0,0,0,0,0,4.8,6.8,6,3.55,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.8
"1204",2018-02-17,0,0,0,0,0,0,0,0,0,0,6.85,7.9,7.3,4.65,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9
"1205",2018-02-18,32,24,31.8,15.4,27.2,26.8,15.2,38.8,19,22.8,6.6,6.95,6.35,8.3,-180.0389204,-228.0295469,-225.4697816,"Pozzo_3",-8.7
"1206",2018-02-19,4.6,4.4,2,3.4,7.4,6.8,5.8,2.8,7.2,12.4,4.65,3.1,3.7,4.9,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9
"1207",2018-02-20,0,0,0,0,0,0,0,0,0,0,3.9,2.65,2.75,3.7,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9.1
"1208",2018-02-21,0.2,0,0,0,0,0.2,0.2,0,0.2,0,4.45,3.85,3.6,5.4,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.8
"1209",2018-02-22,1,2.4,3,3.4,1.6,2.4,3.6,0,0.8,4,4.15,3.45,3,5.55,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.736
"1210",2018-02-23,7.2,3.6,3.2,4.6,7,4.6,5.2,0,8,1.6,5.45,3.95,4.1,6.7,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.5413
"1211",2018-02-24,9.2,8.6,8.2,7,4.8,10.6,11.6,16.6,13.2,3.6,7.65,7.1,6.75,8.7,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.6
"1212",2018-02-25,2,0.4,0.2,0.8,1.2,0.2,0.6,0,1.2,0.2,1.25,0.75,0,2.45,-180.0389204,-228.0295469,-225.4697816,"Pozzo_3",-9.2
"1213",2018-02-26,4,1.4,1,1.4,2,3.6,3.8,0,0.6,1.8,-3.55,-5.25,-4.8,-3,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-9.1
"1214",2018-02-27,7.2,2.2,2.8,5.6,3.8,4.8,4,0.8,5.6,0,-3.1,-4.3,-4.45,-3.35,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.9
"1215",2018-02-28,6.2,0.2,0,0.4,0.4,0,0,2.4,0.8,0,-3.1,-4.25,-4.4,-3.55,-189.5146531,-240.031102,-237.3366122,"Pozzo_3",-8.2
"1216",2018-03-01,0.6,0.4,0,0,1.4,2,2.6,0,0.2,2.8,-0.9,-1.95,-1.75,-0.25,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-8.4
"1217",2018-03-02,16.8,21.4,19,23,28.6,25.8,23.8,2.4,18.8,19.2,5.25,5.35,5.35,6.25,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-8.4
"1218",2018-03-03,25,14.2,12.4,25.8,20.8,14,22.8,15.8,14.8,10.4,7.45,9.3,7.8,7.7,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-8.4
"1219",2018-03-04,10.4,10,0,6,11.8,10,7.2,5.4,6.6,8.6,8.55,8.75,8.1,8.9,-186.1396745,-221.7731563,-168.8345457,"Pozzo_3",-8.9
"1220",2018-03-05,10.4,4.4,0,6.4,9,8.2,10.4,5.2,9,5,7.05,5.9,6.35,7.35,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-8.9
"1221",2018-03-06,12,12.2,0,9.6,12.8,15.2,9.8,5,12.8,13.2,8.6,7.9,7.75,8.9,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.1
"1222",2018-03-07,4.4,2.6,0,5.8,6.4,3.8,7.8,8.4,7,5.4,9.45,9.7,8.8,7.9,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-8.7
"1223",2018-03-08,0.4,0.6,0.2,0.4,3,2.6,3.4,0.6,2.8,7.4,11.05,10.15,10.15,8.95,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.4
"1224",2018-03-09,0.2,0,0,0,0,0,0,0,0,0.2,11.1,10.6,10.4,9.2,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.2
"1225",2018-03-10,0,0,0,0.2,0,0,0.2,0,0.2,0,8.7,9.35,8.6,8.3,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9
"1226",2018-03-11,12.8,8.8,12.8,10,7.4,10.2,7.2,13.2,10.4,5.4,10.7,11.5,10.35,12.05,-186.1396745,-221.7731563,-168.8345457,"Pozzo_3",-9.6
"1227",2018-03-12,17.2,11.2,25,11.6,26.8,8.2,15.8,20.2,16.6,17.4,9.65,8.75,9.4,10.65,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.4
"1228",2018-03-13,7,24,24.4,4.2,6.8,10.4,15.2,17.6,17.2,8,10.2,9.7,9.6,9.35,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.3
"1229",2018-03-14,0,0.2,0,0,0,0,0,0.6,0,0,12.35,10.35,10.55,10.5,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.2
"1230",2018-03-15,0.2,0,0,0,0.2,0,0,0,0.2,0.2,7.9,8.55,7.45,7,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9
"1231",2018-03-16,21,13.8,12.2,22.6,34.6,16.4,10.8,12.4,20.4,8.2,11.6,11.45,11.5,11.7,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.2
"1232",2018-03-17,5.6,13.2,2.6,1.4,2.4,3.4,2.4,7.4,2.4,1.8,10,8.75,9.25,9,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.2
"1233",2018-03-18,3.4,1.4,4,6.6,6.8,2.2,3.6,3,6.2,2.4,6.35,6.85,5.6,6.1,-186.1396745,-221.7731563,-168.8345457,"Pozzo_3",-9.3
"1234",2018-03-19,19.2,10.2,13,13.2,16.2,10.2,11.2,17.8,13,8,5.55,4.7,4.85,6.85,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.3
"1235",2018-03-20,3.4,1.8,3.8,2,2.2,1.2,0.8,3.6,1.6,3.4,6.25,5.3,5.6,7.45,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.3
"1236",2018-03-21,14.4,3.2,13.2,18.8,15.4,7.4,11.4,0.2,22.2,7,3.9,2.1,3.3,4.9,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-10.6
"1237",2018-03-22,0,0,0,0,0,0,0,0,0,0,4.35,2.75,3.15,3.45,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.6
"1238",2018-03-23,0,0,0,0,0,0,0,0,0,0,5.65,5.3,5.5,5.2,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.6
"1239",2018-03-24,0,0,0,0,0,0,0,0,0,0,7.65,7.1,6.4,4.9,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.3
"1240",2018-03-25,0,0,0,0,0,0,0,0,0,0,7.75,6.8,7.05,5.15,-186.1396745,-221.7731563,-168.8345457,"Pozzo_3",-9.2
"1241",2018-03-26,0,0,0,0,0,0,0,0,0,0,9.15,8.4,8.6,7.5,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.2
"1242",2018-03-27,0,0,0,0,0,0,0,0,0,0,11.85,10,9.85,8.15,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.5
"1243",2018-03-28,0,3.2,0,0,0,0,0,0,0,1,10.4,10.5,9.95,8.9,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.5
"1244",2018-03-29,0,0,0,0,0,0,0,0,0,0,12.6,12.75,11.45,11.65,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.4
"1245",2018-03-30,0,0,0,0,0,0,0,0,0,0,13.6,13.35,13.1,14.25,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.6
"1246",2018-03-31,0.4,2.4,0.2,0.2,0.8,9,4.8,0,8,3.4,9.55,9.6,9.05,10.9,-195.9364995,-233.4454277,-177.7205744,"Pozzo_3",-9.3
"1247",2018-04-01,7.4,5,8.4,5.4,9.8,7.2,7.2,5,13.4,5.4,11.05,10.15,10.1,10.7,-202.998432,-190.359936,-192.69192,"Pozzo_3",-10
"1248",2018-04-02,0,0,0,0,0,0,0,0.2,0.2,0,11.5,11.4,10.65,9.85,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.6
"1249",2018-04-03,0,0,0,0,0,0,0,0,0,0,12.05,11.25,11.2,11.3,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.9
"1250",2018-04-04,7.2,7,5.8,4.8,5.4,5.4,4,7.6,4.6,2.8,10.65,11.65,10.75,10.7,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.8
"1251",2018-04-05,19,23,12,17.6,28.4,15.6,16.6,17,22,16,12.85,11.5,12.05,12.05,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.5
"1252",2018-04-06,0,0.2,0,1.2,3.4,0.4,0.2,0.2,0.4,2,14.1,13.45,13.25,12.85,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.5
"1253",2018-04-07,0,0,0,0,0,0.2,0.2,0,0,0.2,15.95,15.85,15.6,12.1,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.3
"1254",2018-04-08,0,0,0,0,0,0,0,0,0,0,16.35,15.35,15.25,13.35,-202.998432,-190.359936,-192.69192,"Pozzo_3",-9.4
"1255",2018-04-09,13,12.4,11.4,11.8,11,10.8,12.6,11.4,11.6,10.6,11.75,11.2,10.7,12.55,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.5
"1256",2018-04-10,6.4,8.8,3.6,3,9.6,6,7.8,5.4,6.8,8,11.75,10.85,10.8,11.25,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.8
"1257",2018-04-11,1.4,0.4,2.2,1.4,1.6,0.6,0.4,0.6,1.2,0,11.75,10.55,10.4,10.95,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.5
"1258",2018-04-12,0.2,0.2,0.6,1.2,1,0.4,0.6,0.4,0.6,0.6,13,13.3,12.8,13.15,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.5
"1259",2018-04-13,4.8,5.8,0,2.4,4.2,6.4,3,0.6,7.2,4.4,13.45,12.05,12.05,13.2,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.6
"1260",2018-04-14,0,0,0,0,0,0,0.2,0,0,0.2,15.4,14.55,14.95,13.15,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.6
"1261",2018-04-15,0,0,0,0,0,0,0,0.2,0,0,16.35,15.3,14.85,14.5,-202.998432,-190.359936,-192.69192,"Pozzo_3",-9.7
"1262",2018-04-16,0.6,0.2,0.2,0,0.6,0.4,0.2,0.2,0.4,0.6,17.6,15.55,16.25,14.9,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.6
"1263",2018-04-17,0,0,0,0,0,0,0,0,0,0,17.45,16.45,16.4,15.35,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.9
"1264",2018-04-18,2.8,2.8,0.4,1.8,4.6,6.6,9,0,6.6,4.8,17.25,15.5,16.95,15.2,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.3
"1265",2018-04-19,0,0,0,0,0,0,0,0,0,0,19.15,16.6,18.55,15.65,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.6
"1266",2018-04-20,0,0,0,0,0,0,0.2,0,0,0,21.05,19.3,20.25,16.95,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.6
"1267",2018-04-21,0,0,0,0,0,0,0,0,0,0,21.5,20.1,21.3,16.65,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.6
"1268",2018-04-22,0,0,0,0,0,0,0,0,0,0,20.25,18,18.8,16.8,-202.998432,-190.359936,-192.69192,"Pozzo_3",-9.5
"1269",2018-04-23,0,0,0,0,0,0,0,0,0,0,19.45,17.4,18.05,16.15,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.5
"1270",2018-04-24,0,0,0,0,0,0,0,0,0,0,18.65,18.5,17.45,16.05,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.5
"1271",2018-04-25,0,0,0,0,0,0,0,0,0,0,18.75,17.8,17.35,16.15,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.6
"1272",2018-04-26,0,0,0,0,0,0,0,0,0,0,18.45,17.65,17.85,15.8,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.7
"1273",2018-04-27,0,0,0,0,0,0,0,0,0,0,19.6,18.85,19,16.55,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.7
"1274",2018-04-28,0,0,0,0,0,0,0,0,0,0.2,20.9,20.25,19.75,17.9,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.7
"1275",2018-04-29,0,0,0,0,0,0,0,0,0,0,20.15,20.25,20.05,18.25,-202.998432,-190.359936,-192.69192,"Pozzo_3",-9.5
"1276",2018-04-30,0.6,0,0,0.2,0,0,0,0.4,0.2,0,16.6,15.2,15.5,15.05,-213.68256,-200.37888,-202.8336,"Pozzo_3",-9.8
"1277",2018-05-01,0,0,0,0,0,0,0,0,0,0,11.9,11.65,11,11.4,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.5
"1278",2018-05-02,32,27.2,30.2,34.4,33.6,33.4,32.6,27.6,32.4,24.6,14.5,13.25,13.15,15.6,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.7
"1279",2018-05-03,0,0.2,0.2,0.2,0,0,0.2,0.2,0.2,0.4,15.8,14.7,14.5,15.75,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10
"1280",2018-05-04,2.4,0.8,1.8,1.8,3.2,2,3.2,2,2.2,2.4,16.8,15.6,16.35,17.35,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.8
"1281",2018-05-05,36.4,10.6,27,16,14.4,25.6,16.2,7,20.4,16.8,18.55,17.4,17.15,18.35,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.9
"1282",2018-05-06,4.2,3.2,8.4,6.6,8.2,6,8.8,2,12,4.4,17.65,16.3,16.8,17.7,-174.1846926,-171.5642822,-188.5559525,"Pozzo_3",-9.8
"1283",2018-05-07,9.4,0.2,3.2,5.6,6.2,0.2,6.2,0,3.4,0.6,19.5,18.85,18.8,19.4,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.8
"1284",2018-05-08,4.2,0.2,0.4,2,4.4,24.4,5,1,1.6,3,19.1,18.4,18,19.5,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10.1
"1285",2018-05-09,7.2,3,3.8,2.6,1,2.8,2.4,3.2,3.2,6,18.45,16.8,16.1,17.7,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.9
"1286",2018-05-10,1.2,5.8,0,0,18.8,1,8,0.2,1.2,11.2,16.2,16.3,15.15,16.95,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.9
"1287",2018-05-11,5,4.8,0,4,5.8,5,0,16.6,2.8,0.4,18.45,17.3,16.1,17.5,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.8
"1288",2018-05-12,0,0.6,0,0.2,5.2,2,0.2,0,0.6,0,18.3,16.8,16.85,17,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.5
"1289",2018-05-13,0,0,0,0,0,0,0,0,0,0,17.15,15.65,15.6,16.45,-174.1846926,-171.5642822,-188.5559525,"Pozzo_3",-9.7
"1290",2018-05-14,12.6,19.6,16.2,16,17.4,18.2,19.6,17.2,21.2,12.6,12.7,11.7,11.7,12.9,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10
"1291",2018-05-15,4,3.6,4.4,4.8,7.6,6,11,3.2,3,14.8,11.2,11.05,10.15,12,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.9
"1292",2018-05-16,6.8,4.8,6.6,25.6,13.4,12.8,10.2,3.8,12.6,6.2,13.25,13.4,12.65,13.85,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.9
"1293",2018-05-17,1.4,4.4,0.8,3.4,2.4,24.8,5.2,1.4,3.2,1.8,14.2,13.35,13.8,14.85,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.5
"1294",2018-05-18,3.2,0.8,5.4,4.6,14.8,1.8,2.4,21.8,2,3,16.35,16.2,15.1,15.7,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.8
"1295",2018-05-19,0,0,0,0,0,0,0,0.2,0,0,18.95,18.45,18.3,16.35,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.9
"1296",2018-05-20,0,0,0,0,0,0,0,0,0,0.2,20.2,18.6,19.55,17.2,-174.1846926,-171.5642822,-188.5559525,"Pozzo_3",-9.9
"1297",2018-05-21,65.6,3.4,22.2,27,0.4,28,0.2,17,11.2,2.6,19.2,17.45,18.3,17.95,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.9
"1298",2018-05-22,10,25.4,12.4,10.6,10,12.2,19.4,13.6,8.8,13.2,16.8,16.2,15.25,17.25,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10.3
"1299",2018-05-23,2.8,1.4,9.4,11.2,1.4,2.6,1.8,3.8,2.4,0.2,19.25,17.4,16.7,18.55,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10.1
"1300",2018-05-24,4,0.2,14,1.2,0.8,0,0,0.2,3.6,0,19.95,17.75,17.95,18.25,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10
"1301",2018-05-25,0,0,0.4,0.2,0.2,0,0,0,0.2,0,21.75,19.65,19.2,19.9,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-9.8
"1302",2018-05-26,0,0,0,0,0,0,0,0.2,0,0.2,23.3,21.95,21.8,21.1,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10.3
"1303",2018-05-27,0,0,0,0,0,0,0,0,0,0,23.35,22.6,22.65,21.85,-174.1846926,-171.5642822,-188.5559525,"Pozzo_3",-10.2
"1304",2018-05-28,0,4,0,0,0,0,0,0,0,0.2,21.65,20.7,20.85,21.05,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10.1
"1305",2018-05-29,0,0,0.2,0,0,0,0,0.2,0,0,22.75,21.65,21.45,21.8,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10.3
"1306",2018-05-30,0,0,0,0,0,0,0,0.2,0,0,20.9,21.05,20.85,19.9,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10
"1307",2018-05-31,2.2,1.4,2,7.8,3,2.4,2.2,1.8,3,1.2,22,19.9,19.55,19.3,-183.352308,-180.5939813,-198.4799501,"Pozzo_3",-10.2
"1308",2018-06-01,0,0,0,0,0,0,0,0,0.2,0,21.2,18.95,19.1,18.6,-251.78304,-261.8496,-85.15584,"Pozzo_3",-10.1
"1309",2018-06-02,0,0,0,0,0.2,0,0,0.2,0,0.2,21.05,19.55,19.5,19.15,-251.78304,-261.8496,-85.15584,"Pozzo_3",-10.2
"1310",2018-06-03,0,0,0,0,0,0,0.2,0,0,0,22.15,20.9,20.3,20.1,-239.193888,-248.75712,-80.898048,"Pozzo_3",-10.3
"1311",2018-06-04,0,0,0,0,0,0,0,0,0,0,21,20.05,20.1,21,-251.78304,-261.8496,-85.15584,"Pozzo_3",-10.2
"1312",2018-06-05,0.2,0.2,0.2,0,0,0,0,3.2,0.2,1.8,20.7,19,19.4,19.9,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.9
"1313",2018-06-06,0,0,0,0,0,0,0,0,0,0.2,21.55,19.85,19.5,19.95,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.8
"1314",2018-06-07,0,0,0.6,0,0,0,0,0,0,0,22.2,21.15,21.15,21.45,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.7
"1315",2018-06-08,3.6,3,2,1.4,2.8,2.8,2.8,2.4,2.4,3.6,19.65,18.9,19.1,20.15,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.7
"1316",2018-06-09,10.6,0.2,3,0.2,0,1.6,0.2,3.2,0.8,1,20.55,18.45,19.1,19.25,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.8
"1317",2018-06-10,0,0,0,0,0,0,0,0,0,0,22.35,20.4,20.85,20.25,-239.193888,-248.75712,-80.898048,"Pozzo_3",-9.6
"1318",2018-06-11,0,0,0,0,0,0,0,0,0,0,24.35,22.15,22.5,21.6,-251.78304,-261.8496,-85.15584,"Pozzo_3",-10.2
"1319",2018-06-12,0,0,0,0,0,0,0,0,0,0,22,20.6,21.15,21.4,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.7
"1320",2018-06-13,0.6,0.2,0.2,0.8,6,0,1,0,0.2,0.4,18.4,18.85,18.4,18.95,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.7
"1321",2018-06-14,2.4,2,0.4,1.4,11.2,2,2.6,0.6,2.6,1,20.7,19.85,20,20,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.8
"1322",2018-06-15,0.8,0,1,1,0,0,1.8,1.2,0.4,0.2,20.5,19.45,19.4,18.3,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.7
"1323",2018-06-16,0,0,0,0,0,0,0,0,0,0,22.55,21,20.85,19.4,-251.78304,-261.8496,-85.15584,"Pozzo_3",-10.1
"1324",2018-06-17,0,0,0,0,0,0,0,0,0,0,23.9,22.4,22.55,20.7,-239.193888,-248.75712,-80.898048,"Pozzo_3",-9.4
"1325",2018-06-18,0,0,0,0,20.4,0,0.8,0,0,3.8,23.6,23.35,22.65,21.3,-251.78304,-261.8496,-85.15584,"Pozzo_3",-10
"1326",2018-06-19,0,0,0,0,0,0,0,0,0,0,24.95,23.5,24,21.75,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.9
"1327",2018-06-20,0,0,0,0,0,0,0,0,0,0,25.45,23.15,24.2,22.35,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.5
"1328",2018-06-21,0,2.2,0,6,0.6,0,0,0.2,0.2,0,24.25,23.5,22.45,22.55,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.9
"1329",2018-06-22,0,19.4,0,0,1.4,1,6.8,12.4,0.2,0.4,22.75,22.7,21.6,21.8,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.8
"1330",2018-06-23,0,0,0,10,0.8,0,0.6,0,8,7.4,21.15,20.65,20.25,19.45,-251.78304,-261.8496,-85.15584,"Pozzo_3",-9.9
"1331",2018-06-24,0,0,0,0,0,0,0,0,0,0,21.3,20.3,19.8,18.05,-239.193888,-248.75712,-80.898048,"Pozzo_3",-10.3
"1332",2018-06-25,0,0,0,0,0,0,0,0,0,0,21,19.45,19.55,19.05,-251.78304,-261.8496,-85.15584,"Pozzo_3",-10.4
