"","Date","Rainfall_Gallicano","Rainfall_Pontetetto","Rainfall_Monte_Serra","Rainfall_Orentano","Rainfall_Borgo_a_Mozzano","Rainfall_Piaggione","Rainfall_Calavorno","Rainfall_Croce_Arcana","Rainfall_Tereglio_Coreglia_Antelminelli","Rainfall_Fabbriche_di_Vallico","Temperature_Orentano","Temperature_Monte_Serra","Temperature_Ponte_a_Moriano","Temperature_Lucca_Orto_Botanico","Volume_POL","Volume_CC1","Volume_CC2","Volume_CSA","Volume_CSAL","Hydrometry_Monte_S_Quirico","Hydrometry_Piaggione","CoS","DIEC","LT2","PAG","SAL","imp1","imp2","imp3","imp4","imp5","Season"
"2305",2016-04-23,1,52.2,113,21,4.4,8.8,0.8,0,33.6,4.4,12.5,8.85,12.3,12.8,-5806.944,-16399.584,-9980.064,-2591.5,-9478.333333,0.29,-0.98,5.14,3.68,11.9157142857143,1.53,5.96,5.14,3.68,11.9366666666667,1.53,5.96,"Spring"
"2306",2016-04-24,18,37.4,31.4,54.2,20.4,34,18.8,8,0.2,15.4,14.1,7.25,14.4,15.1,-5516.5968,-15579.6048,-9481.0608,-2461.925,-9004.416667,0.25,-0.98,4.89,3.68,11.8985714285714,1.08,6.11,4.89,3.68,11.91,1.08,6.11,"Spring"
"2307",2016-04-25,10,28.6,3,17.8,36.8,26.8,16,33.2,10.4,21.8,11.95,4.8,11.65,12.3,-5806.944,-16399.584,-9980.064,-2591.5,-9478.333333,0.26,-0.97,4.79,3.68,11.8814285714286,0.95,6.04,4.79,3.68,11.87,0.95,6.04,"Spring"
"2308",2016-04-26,0.6,0,1.4,1,1.2,1.2,1.8,0,7.2,0.6,10.1,5.6,10.8,11.1,-5806.944,-16399.584,-9980.064,-2591.5,-9478.333333,0.19,-1,4.67,3.7,11.8642857142857,1.16,6,4.67,3.7,11.8433333333333,1.16,6,"Spring"
"2309",2016-04-27,18.8,0.2,0,1,5.8,1.8,13.2,0,0,5,12.2,6.8,12.15,14.05,-5806.944,-16399.584,-9980.064,-2591.5,-9478.333333,0.23,-1.01,4.61,3.74,11.8471428571429,1.27,5.98,4.61,3.74,11.8336363636364,1.27,5.98,"Spring"
"2310",2016-04-28,0,0,0,0,0,0,0,0,0,0.2,11.85,7.7,13.55,13.4,-5806.944,-16399.584,-9980.064,-2591.5,-9478.333333,0.28,-1.02,4.61,3.75,11.83,1.42,5.98,4.61,3.75,11.83,1.42,5.98,"Spring"
"2311",2016-04-29,0,0,0,0,0,0,0,0,7.2,0,15,10.5,15.1,14.75,-5806.944,-16399.584,-9980.064,-2591.5,-9478.333333,0.27,-1.03,4.68,3.75,11.8328571428571,1.52,5.98,4.68,3.75,11.8306060606061,1.52,5.98,"Spring"
"2312",2016-04-30,0,0,11.8,0,0,0,0,0,5.4,0,14.45,10.15,15.5,14.8,-5806.944,-16399.584,-9980.064,-2591.5,-9478.333333,0.22,-1.03,4.73,3.76,11.8357142857143,1.62,6.01,4.73,3.76,11.8322222222222,1.62,6.01,"Spring"
"2313",2016-05-01,3.8,8,1.8,7,10.6,6.8,7.6,4.8,0.2,7,14.25,8.05,14.25,14.8,-5697.9936,-15465.5136,-9324.288,-2932.159677,-8334.227419,0.24,-1.03,4.68,3.76,11.8385714285714,1.6,6.01,4.68,3.76,11.8366666666667,1.6,6.01,"Spring"
"2314",2016-05-02,0.6,1.2,2,1,0,0.4,0,12.4,9.6,0.4,14.45,9.6,14.8,15.3,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.26,-1.03,4.64,3.77,11.8414285714286,1.62,6.01,4.64,3.77,11.8433333333333,1.62,6.01,"Spring"
"2315",2016-05-03,0,0.2,1.2,0.4,0,0,0,3.4,0,0,15.45,11.3,16.25,16.5,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.23,-1.04,4.68,3.78,11.8442857142857,1.66,6.02,4.68,3.78,11.8477777777778,1.66,6.02,"Spring"
"2316",2016-05-04,5.2,0.6,0,2.6,3,5.2,2.4,6.4,0,6,16.85,11.5,17.05,17.6,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.24,-1.03,4.8,3.77,11.8471428571429,1.69,6.05,4.8,3.77,11.8493939393939,1.69,6.05,"Spring"
"2317",2016-05-05,0,0,0,0,0,0,0,0,0,0,14.7,11.75,15.75,16.3,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.22,-1.04,4.9,3.76,11.85,1.73,6.06,4.9,3.76,11.85,1.73,6.06,"Spring"
"2318",2016-05-06,0,0,0,0,0,0,0,0,0.2,0,15.95,12.55,17.1,17,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.2,-1.05,4.9,3.78,11.835,1.75,6.08,4.9,3.78,11.8447058823529,1.75,6.08,"Spring"
"2319",2016-05-07,0,0,0,0,0,0,0,0,0.2,0,16.65,13.95,17.25,17.6,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.18,-1.05,4.96,3.78,11.82,1.81,6.11,4.96,3.78,11.832,1.81,6.11,"Spring"
"2320",2016-05-08,0,0,0.6,0,2,0,5.6,1.6,0.4,0,17.05,12.8,17.95,17.55,-5697.9936,-15465.5136,-9324.288,-2932.159677,-8334.227419,0.19,-1.04,4.95,3.78,11.805,1.8,6.13,4.95,3.78,11.805,1.8,6.13,"Spring"
"2321",2016-05-09,0.4,1,1,0.4,0.2,0,0.4,2,0.4,0.6,19.15,13.6,19.6,19.5,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.19,-1.04,4.9,3.8,11.79,1.82,6.12,4.9,3.8,11.778,1.82,6.12,"Spring"
"2322",2016-05-10,0.6,0.2,0.2,0.2,0.2,0.2,0.4,0.2,18,0.4,19.25,13.8,19.45,20.25,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.21,-1.05,4.95,3.81,11.775,1.83,6.16,4.95,3.81,11.7652941176471,1.83,6.16,"Spring"
"2323",2016-05-11,3.4,0.8,37.4,0.2,1.2,1.6,1.4,0.6,22.6,3.8,17.65,12.3,17.65,17.9,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.28,-1.03,4.93,3.81,11.76,1.81,6.17,4.93,3.81,11.76,1.81,6.17,"Spring"
"2324",2016-05-12,37,32.8,5.4,31.2,21.2,20.4,14.6,24,47.4,29.4,17.3,9.9,16.4,16.75,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.34,-1.02,4.88,3.79,11.7633333333333,1.4,6.14,4.88,3.79,11.7611764705882,1.4,6.14,"Spring"
"2325",2016-05-13,30.4,1,22,0.8,44.4,12,46.6,13.2,6.8,31.4,17.45,10.15,16.55,17.5,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.6,0.02,4.82,3.56,11.7666666666667,1.51,6.12,4.82,3.56,11.764,1.51,6.12,"Spring"
"2326",2016-05-14,14,22.2,20.6,74.8,25.8,38.6,16.8,3.6,15.2,24,18.05,11.7,17.9,18.3,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.71,0.15,4.84,3.29,11.77,1.13,6.05,4.84,3.29,11.77,1.13,6.05,"Spring"
"2327",2016-05-15,1.4,0,3.4,0.6,4,1,3,7.8,1.6,3.8,17.25,11.85,17.4,18.2,-5697.9936,-15465.5136,-9324.288,-2932.159677,-8334.227419,0.54,-0.36,4.8,3.37,11.7733333333333,1.23,5.99,4.8,3.37,11.776,1.23,5.99,"Spring"
"2328",2016-05-16,8.4,0,0.2,13.4,4,7.2,8,10.8,0.2,10.6,16.5,10.7,15.75,17.4,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.52,-0.46,4.7,3.43,11.7766666666667,1.33,5.95,4.7,3.43,11.7788235294118,1.33,5.95,"Spring"
"2329",2016-05-17,4.4,0,0,1.4,5.8,2,7.2,4.6,0,25.8,17.05,11.2,16.95,17.3,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.44,-0.87,4.65,3.55,11.78,1.4,5.93,4.65,3.55,11.78,1.4,5.93,"Spring"
"2330",2016-05-18,0,0,0,0,0,0,0.6,0,37.6,0.4,15.9,11.7,16.25,16.6,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.41,-0.94,4.61,3.64,11.7777777777778,1.51,5.94,4.61,3.64,11.7796923076923,1.51,5.94,"Spring"
"2331",2016-05-19,12.4,3.6,28.4,2,13.6,21.6,21.4,2.2,0,22.2,16.4,9.05,14.6,16.15,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.48,-0.58,4.57,3.62,11.7755555555556,1.48,5.94,4.57,3.62,11.7793939393939,1.48,5.94,"Spring"
"2332",2016-05-20,35.2,10.4,0.2,21.4,19.2,13.6,21.6,7.4,0,24.2,17.4,11.85,17.45,17.75,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.58,-0.23,4.61,3.45,11.7733333333333,1.51,5.95,4.61,3.45,11.7777777777778,1.51,5.95,"Spring"
"2333",2016-05-21,0,0,0,0,0,0,0,0,0,0,17.85,15.5,18.7,18.3,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.47,-0.63,4.78,3.53,11.7711111111111,1.62,5.9,4.78,3.53,11.7733333333333,1.62,5.9,"Spring"
"2334",2016-05-22,0,0,0,0,0,0,0,0,22.4,0,18.3,16.9,19,19.05,-5697.9936,-15465.5136,-9324.288,-2932.159677,-8334.227419,0.4,-0.92,4.77,3.64,11.7688888888889,1.67,5.9,4.77,3.64,11.7666666666667,1.67,5.9,"Spring"
"2335",2016-05-23,2,0.8,6,3.6,1.6,1.4,0.4,0.2,0.6,1.8,15.15,10.85,14.9,16.45,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.39,-0.98,4.67,3.73,11.7666666666667,1.66,5.9,4.67,3.73,11.7622222222222,1.66,5.9,"Spring"
"2336",2016-05-24,6.8,0.4,0,0.2,3.2,0,9.4,3.6,0.2,1.8,15.55,10.15,15.4,16.1,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.32,-0.99,4.69,3.78,11.7644444444444,1.73,5.91,4.69,3.78,11.7606060606061,1.73,5.91,"Spring"
"2337",2016-05-25,0,0,0.2,0,0,0,0,0,0,0,16.15,11.85,16.45,17.3,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.32,-1,4.78,3.79,11.7622222222222,1.77,5.94,4.78,3.79,11.76,1.77,5.94,"Spring"
"2338",2016-05-26,0,0,0,0,0,0,0,0,0,0,17.4,15.25,18.1,18.45,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.29,-1.01,4.86,3.81,11.76,1.8,5.86,4.86,3.81,11.76,1.8,5.86,"Spring"
"2339",2016-05-27,0,0,0,0,0,0,0,0,0,0,20.75,17.8,20.45,21.2,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.3,-1.03,4.91,3.83,11.76,1.82,5.8,4.91,3.83,11.76,1.82,5.8,"Spring"
"2340",2016-05-28,0,0,0,0,0,0,0,0,31.2,0,20.45,19.05,21.9,21.85,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.25,-1.03,5.01,3.84,11.76,1.85,5.75,5.01,3.84,11.76,1.85,5.75,"Spring"
"2341",2016-05-29,4.2,2.4,18.4,1,1.6,2.4,2.6,0,1.8,4.8,18.75,14.9,18.3,19.1,-5697.9936,-15465.5136,-9324.288,-2932.159677,-8334.227419,0.3,-1,4.96,3.84,11.76,1.76,5.71,4.96,3.84,11.76,1.76,5.71,"Spring"
"2342",2016-05-30,27.2,7.8,0.2,7.2,18,14,30.8,14.6,1.6,18,18.75,12,18.7,19.8,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.32,-1.02,4.95,3.84,11.76,1.75,5.69,4.95,3.84,11.76,1.75,5.69,"Spring"
"2343",2016-05-31,2.6,0,0,0,0,0,0.8,0,19.2,0.4,18.15,12,17.45,19,-5997.888,-16279.488,-9815.04,-3086.483871,-8772.870968,0.3,-1.03,5.04,3.85,11.76,1.84,5.69,5.04,3.85,11.76,1.84,5.69,"Spring"
"2344",2016-06-01,16,1,9.8,2.6,2.2,0.8,9.6,0.8,14.2,15.8,15.35,10.05,15.6,16.1,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.31,-1.01,5.07,3.86,11.76,1.79,5.68,5.07,3.86,11.76,1.79,5.68,"Summer"
"2345",2016-06-02,23.6,66,38,3.8,36.8,58.6,28.2,0.2,4.8,52.8,17.2,10.8,17.25,17.4,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.57,-0.69,5.01,3.73,11.7585714285714,1.57,5.63,5.01,3.73,11.759696969697,1.57,5.63,"Summer"
"2346",2016-06-03,5.8,15.6,3.6,15.2,13.2,17.4,6.2,0.2,1.6,15.2,18.05,11.05,17.8,18.2,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.5,-0.69,4.91,3.55,11.7571428571429,1.57,5.56,4.91,3.55,11.7588888888889,1.57,5.56,"Summer"
"2347",2016-06-04,3,4.2,11.6,1.6,2.6,3,2,0.6,0,7.6,19.3,13.3,18.25,19.65,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.47,-0.77,4.94,3.52,11.7557142857143,1.59,5.52,4.94,3.52,11.7566666666667,1.59,5.52,"Summer"
"2348",2016-06-05,1.4,4,0.2,5.8,0.2,1.6,0.2,0,1.2,0.4,19.95,14.4,15,20.25,-6566.4,-15815.1744,-9791.3232,-6187.16,-4480.96,0.44,-0.87,4.95,3.54,11.7542857142857,1.63,5.48,4.95,3.54,11.7533333333333,1.63,5.48,"Summer"
"2349",2016-06-06,0,0,0.4,0,0,0,0,3.2,0.6,0,18.8,14.4,19.6,20.55,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.37,-0.98,5.02,3.59,11.7528571428571,1.72,5.44,5.02,3.59,11.7511111111111,1.72,5.44,"Summer"
"2350",2016-06-07,5.4,0,0,0,3.6,0,15.4,12.6,1.6,2.4,20.55,17.25,21.2,21.35,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.33,-1,5.09,3.62,11.7514285714286,1.74,5.42,5.09,3.62,11.750303030303,1.74,5.42,"Summer"
"2351",2016-06-08,0,0,0,0,0,0,0,0,17.4,0,21.4,17.05,20.85,21.95,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.35,-0.98,5.15,3.63,11.75,1.77,5.43,5.15,3.63,11.75,1.77,5.43,"Summer"
"2352",2016-06-09,30,0,16.8,0,16.2,0,16,11.2,0,7.2,19.4,14.75,20.35,20.45,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.39,-0.99,5.17,3.66,11.7457142857143,1.76,5.43,5.17,3.66,11.7490909090909,1.76,5.43,"Summer"
"2353",2016-06-10,0.2,1.6,0,2.8,1.8,1,4,19,0,0.8,20.95,15.45,21.05,21.65,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.34,-1,5.12,3.67,11.7414285714286,1.81,5.43,5.12,3.67,11.7466666666667,1.81,5.43,"Summer"
"2354",2016-06-11,0,0,0,0,0,0,0,0.6,5.6,0,20.85,14.7,20.65,21.5,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.31,-1,5.2,3.69,11.7371428571429,1.87,5.46,5.2,3.69,11.74,1.87,5.46,"Summer"
"2355",2016-06-12,0,0,0.2,1.4,1.8,2,0,0,10,0.2,20.75,15.3,20.9,21.7,-6566.4,-15815.1744,-9791.3232,-6187.16,-4480.96,0.3,-0.99,5.19,3.68,11.7328571428571,1.88,5.46,5.19,3.68,11.73,1.88,5.46,"Summer"
"2356",2016-06-13,12,0,0.2,0,13.4,9,2.4,3.8,18.4,1.8,20.85,14.4,20.95,22.3,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.32,-1,5.19,3.67,11.7285714285714,1.9,5.48,5.19,3.67,11.7233333333333,1.9,5.48,"Summer"
"2357",2016-06-14,44,0,9.2,0,8.8,2,21,10.2,1.4,29.4,20.3,12.95,19.55,20.9,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.42,-0.74,5.19,3.61,11.7242857142857,1.89,5.42,5.19,3.61,11.7235294117647,1.89,5.42,"Summer"
"2358",2016-06-15,11.8,0.6,0,2.2,18,16.2,9.2,3.8,2.4,9.6,19.95,13.95,20.2,21.25,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.48,-0.65,5.19,3.51,11.72,1.9,5.31,5.19,3.51,11.72,1.9,5.31,"Summer"
"2359",2016-06-16,0,0,1.2,0,0,0,0,0.8,1.4,0.2,22.3,16.85,22.7,23.45,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.42,-0.93,5.23,3.58,11.738,1.92,5.3,5.23,3.58,11.73,1.92,5.3,"Summer"
"2360",2016-06-17,8.6,4.6,4.6,4.4,5,6.8,4.6,5.2,0,9.2,19.45,13.7,18.9,20.35,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.41,-0.97,5.33,3.63,11.756,1.93,5.31,5.33,3.63,11.75,1.93,5.31,"Summer"
"2361",2016-06-18,0,0,1,0,0,0,0,0,10.6,0,18.5,13.95,18.65,19.5,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.32,-1.01,5.4,3.67,11.774,1.96,5.31,5.4,3.67,11.78,1.96,5.31,"Summer"
"2362",2016-06-19,1.2,1.6,3.8,4.8,2.6,2.4,2.2,1.6,0,1.8,19.25,13.25,20,20.15,-6566.4,-15815.1744,-9791.3232,-6187.16,-4480.96,0.34,-1.01,5.39,3.69,11.792,1.96,5.32,5.39,3.69,11.8,1.96,5.32,"Summer"
"2363",2016-06-20,7.8,1,0,0.4,14,2.4,1.4,0,0,8.8,19,15.4,19.05,19.85,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.28,-0.9,5.36,3.68,11.81,1.98,5.32,5.36,3.68,11.81,1.98,5.32,"Summer"
"2364",2016-06-21,0,0.4,0,0,0,0,0.2,0,0,0,20.7,17.35,20.45,20.8,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.29,-0.58,5.45,3.55,11.8175,2.01,5.35,5.45,3.55,11.8072727272727,2.01,5.35,"Summer"
"2365",2016-06-22,0,0,0,0,0,0,0,0,0,0,22.75,21.1,23.85,24.05,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.27,-0.6,5.51,3.51,11.825,2.04,5.39,5.51,3.51,11.8135294117647,2.04,5.39,"Summer"
"2366",2016-06-23,0,0,0,0,0,0,0,0.2,0,0,25.65,22.8,26.5,25.9,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.25,-0.85,5.64,3.55,11.8325,2.09,5.42,5.64,3.55,11.822,2.09,5.42,"Summer"
"2367",2016-06-24,0,0,0,0,0,0,0,0,0,0,26.15,23.15,26.35,26.7,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.23,-1.01,5.77,3.65,11.84,2.12,5.47,5.77,3.65,11.84,2.12,5.47,"Summer"
"2368",2016-06-25,0,0,0,0,0,0,0,0,0,0,25.05,20.7,24.1,25.8,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.22,-1.01,5.9,3.69,11.8475,2.21,5.49,5.9,3.69,11.858,2.21,5.49,"Summer"
"2369",2016-06-26,0,0,0,0,0,0,0,0,0,0,23.9,18.85,23.6,25,-6566.4,-15815.1744,-9791.3232,-6187.16,-4480.96,0.21,-1.02,5.9,3.71,11.855,2.2,5.48,5.9,3.71,11.8664705882353,2.2,5.48,"Summer"
"2370",2016-06-27,0,0,0,0,0,0,0,0,0,0,21.1,17.05,21.55,22.95,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.21,-1.02,5.91,3.72,11.8625,2.23,5.492,5.91,3.72,11.8690769230769,2.23,5.48333333333333,"Summer"
"2371",2016-06-28,0,0,0,0,0,0,0,0,0,0,23.05,19.6,23.25,24.45,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.2,-1.03,5.97,3.74,11.87,2.23,5.504,5.97,3.74,11.87,2.23,5.48333333333333,"Summer"
"2372",2016-06-29,0,0,0,0,0,0,0,0,0,0,22.6,20,23.6,24.25,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.2,-1.03,6.02,3.75,11.8775,2.27,5.516,6.02,3.75,11.8709230769231,2.27,5.48333333333333,"Summer"
"2373",2016-06-30,0,0,0,0,0,0,0,0,0,0,23.65,19.65,23.8,24.3,-6912,-16647.552,-10306.656,-6512.8,-4716.8,0.2,-1.02,6.1,3.76,11.885,2.27,5.528,6.1,3.76,11.8735294117647,2.27,5.48333333333333,"Summer"
"2374",2016-07-01,0,0,0,0,0,0,0,0,0,0,23.65,20.3,23.45,24.75,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.17,-1.05,6.19,3.76,11.8925,2.26,5.54,6.19,3.76,11.882,2.26,5.54,"Summer"
"2375",2016-07-02,0,0,0,0,0,0,0,0,0,0,24.05,18.7,23.8,24.55,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.17,-1.01,6.27,3.76,11.9,2.33,5.552,6.27,3.76,11.9,2.33,5.61333333333333,"Summer"
"2376",2016-07-03,0,0,0,0,0,0,0,0,0,0,23.5,18.75,23.25,24.65,-8299.9296,-17359.0992,-10330.5888,-7369.395161,-5177.285484,0.17,-1.04,6.25,3.77,11.9075,2.33,5.564,6.25,3.77,11.918,2.33,5.61333333333333,"Summer"
"2377",2016-07-04,0,0,0,0,0,0,0,0,0,0,23.55,21.65,24.95,25.1,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.18,-1.03,6.25,3.78,11.915,2.34,5.576,6.25,3.78,11.9264705882353,2.34,5.61333333333333,"Summer"
"2378",2016-07-05,0,0,0,0,0,0,0,0,0,0,26.1,21.45,27,27.05,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.18,-1.04,6.29,3.78,11.9225,2.38,5.588,6.29,3.78,11.9304545454545,2.38,5.61333333333333,"Summer"
"2379",2016-07-06,0,0,0,0,0,0,0,0,0,0,26.85,21.85,26.45,27.5,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.19,-1.03,6.3,3.79,11.93,2.39,5.6,6.3,3.79,11.93,2.39,5.6,"Summer"
"2380",2016-07-07,0,0,0,0,0,0,0,0,0,0.2,26.55,22.5,26.85,27.2,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.18,-1.04,6.44,3.8,11.945,2.43,5.64,6.44,3.8,11.9352941176471,2.43,5.64,"Summer"
"2381",2016-07-08,0,0,0,0,0,0,0,0,0,0,25.5,21.2,25.8,26.25,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.17,-1.04,6.44,3.83,11.96,2.44,5.66,6.44,3.83,11.948,2.44,5.66,"Summer"
"2382",2016-07-09,0,0,0,0,0,0,0,0,0,0,25.05,20.65,24.75,25.4,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.15,-1.04,6.48,3.84,11.975,2.49,5.65,6.48,3.84,11.975,2.49,5.65,"Summer"
"2383",2016-07-10,0,0,0,0,0,0,0,0,0,0,26.4,22.9,27.05,27.1,-8299.9296,-17359.0992,-10330.5888,-7369.395161,-5177.285484,0.14,-1.05,6.48,3.85,11.99,2.48,5.65,6.48,3.85,12.002,2.48,5.65,"Summer"
"2384",2016-07-11,0,0,0,0,0,0,0,0,0,0,26.6,23.55,27.25,27.3,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.14,-1.05,6.46,3.86,12.005,2.47,5.66,6.46,3.86,12.0147058823529,2.47,5.66,"Summer"
"2385",2016-07-12,0,0,0,0,0,0,0,0,0,0,25.95,21.95,25.8,26.5,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.14,-1.06,6.51,3.86,12.02,2.52,5.67,6.51,3.86,12.02,2.52,5.67,"Summer"
"2386",2016-07-13,0,0,0.4,0,11.6,0.2,0.2,0.2,0,0.4,24.05,17.1,24.25,25.45,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.15,-1.05,6.58,3.85,12.035,2.48,5.72,6.58,3.85,12.0186153846154,2.48,5.72,"Summer"
"2387",2016-07-14,0,1,0,0,0,0,0.2,0.2,0,0,21.55,15.7,21.2,22.25,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.14,-1.05,6.59,3.87,12.05,2.47,5.77,6.59,3.87,12.0209090909091,2.47,5.77,"Summer"
"2388",2016-07-15,0,0,0,0,0,0,0,0.6,0,0,21.25,15.4,21.35,21.85,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.13,-1.07,6.64,3.88,12.065,2.46,5.77,6.64,3.88,12.0288235294118,2.46,5.77,"Summer"
"2389",2016-07-16,0,0,0,0,0,0,0,0,0,0,21.55,16.05,21.35,21.45,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.13,-1.07,6.74,3.89,12.08,2.48,5.77,6.74,3.89,12.05,2.48,5.77,"Summer"
"2390",2016-07-17,0,0,0,0,0,0,0,0,0,0,21.25,17.3,20.75,21.3,-8299.9296,-17359.0992,-10330.5888,-7369.395161,-5177.285484,0.13,-1.05,6.93,3.9,12.095,2.5,5.76,6.93,3.9,12.095,2.5,5.76,"Summer"
"2391",2016-07-18,0,0,0,0,0,0,0,0,0,0,22.55,19.1,22,23.6,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.13,-1.05,7.02,3.91,12.11,2.48,5.75,7.02,3.91,12.14,2.48,5.75,"Summer"
"2392",2016-07-19,0,0,0,0,0,0,0,0,0,0,23.05,21.25,23.75,23.9,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.14,-1.06,7.16,3.92,12.125,2.49,5.76,7.16,3.92,12.1611764705882,2.49,5.76,"Summer"
"2393",2016-07-20,0,0,0,0,0,0,0,0,0,0,24.7,21.75,24.1,24.6,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.14,-1.06,7.3,3.93,12.14,2.53,5.77,7.3,3.93,12.1674242424242,2.53,5.77,"Summer"
"2394",2016-07-21,0,0,0,0,0,0,0,0,0,0,24.6,20.65,23.5,24.3,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.14,-1.07,7.19,3.94,12.155,2.56,5.78,7.19,3.94,12.1696923076923,2.56,5.78,"Summer"
"2395",2016-07-22,0,0,0,0,0,0,0,0,1.4,0,24.15,21.95,25.05,24.75,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.13,-1.07,7.28,3.94,12.17,2.55,5.79,7.28,3.94,12.17,2.55,5.79,"Summer"
"2396",2016-07-23,0.4,0,1,0,0.4,0,0.2,0.4,0.2,0.4,25.1,20.45,24.25,25.9,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.14,-1.07,7.34,3.95,12.1666666666667,2.51,5.77,7.34,3.95,12.1688235294118,2.51,5.77,"Summer"
"2397",2016-07-24,0.2,0,0.2,0,1.2,0.4,1,0.6,6.6,0.4,26.9,22.05,26.95,27.5,-8299.9296,-17359.0992,-10330.5888,-7369.395161,-5177.285484,0.14,-1.08,7.33,3.96,12.1633333333333,2.54,5.76,7.33,3.96,12.166,2.54,5.76,"Summer"
"2398",2016-07-25,0,0,0,0,0,0,0,9.6,6.2,0,26.2,20.4,24.85,26.5,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.13,-1.07,7.36,3.97,12.16,2.54,5.76,7.36,3.97,12.16,2.54,5.76,"Summer"
"2399",2016-07-26,0.4,0,0,0,1.8,0.2,2.4,0.2,1.4,2.4,26.15,22.5,25.65,26.55,-8736.768,-18272.736,-10874.304,-7757.258065,-5449.774194,0.14,-1.07,7.47,3.98,12.1566666666667,2.54,5.77,7.47,3.98,12.154,2.54,5.77,"Summer"
