"","Date","Volume_Pozzo_1","Volume_Pozzo_2","Volume_Pozzo_3","Volume_Pozzo_4","Volume_Pozzo_5.6","Volume_Pozzo_7","Volume_Pozzo_8","Volume_Pozzo_9","Temperature_Monteporzio","Temperature_Velletri","imp_rain_velletri","imp_rain_monteporzio","Year","Month","Day","Spring","Summer","Autumn","Winter","imp1","imp2","imp3","imp4","imp5","imp6","imp7","imp8","imp9","snow.yes","snow.no"
"1979",2017-10-31,844.42,3557.12,3540.31,3672.5,8017.49,2874.96,4164.7,3199.1,14.35,14.85,0,0,"2017","10","31","0","0","1","0",36.6,97.09,117.38,98.81,101.61,91.24,96.03,97.85,104.7,"0","1"
"1980",2017-11-01,826.31,3568.28,3533,3671.46,8013.2,2886.52,4161.85,3176.82,11.35,11.85,0,5.1,"2017","11","1","0","0","1","0",36.6,97,117.38,98.81,101.61,91.7725,96.03,97.85,104.7,"0","1"
"1981",2017-11-02,62.53,2971.08,3536.1,3675.53,7736.11,2879.86,4164.91,3196.01,11.4,12.15,2.5,17,"2017","11","2","0","0","1","0",36.6,97.09,117.38,98.81,101.61,92.3725,96.03,97.85,104.7,"0","1"
"1982",2017-11-03,0,880.67,1473.62,1532.99,3343.93,1202.62,1736.78,1337.87,12.75,13.35,5,34,"2017","11","3","0","0","1","0",36.6,97,117.38,98.81,101.61,92.75,96.03,97.85,104.7,"0","1"
"1983",2017-11-04,788.4,3422.27,3373.88,3520.01,7679.05,2764.04,3988.8,3031.16,12,13.8,3.66666666666667,45.3333333333333,"2017","11","4","0","0","1","0",36.6,96.49,117.43,99.13,101.74,92.75,96.04,97.47,105.12,"0","1"
"1984",2017-11-05,612.68,378,2652.48,2756.63,6011.68,2166.55,3123.9,2370.38,14.5,15.2,2.33333333333333,51,"2017","11","5","0","0","1","0",36.6,95.89,117.47,99.44,101.86,92.75,96.05,97.08,105.54,"0","1"
"1985",2017-11-06,0,0,0,0,0,0,0,0,11.8,12.65,1,41.8,"2017","11","6","0","0","1","0",36.6,96.97,117.49,99.22,101.86,92.75,96.05,97.1125,105.2625,"0","1"
"1986",2017-11-07,0,0,0,0,0,0,0,0,9.45,9.65,0.5,28,"2017","11","7","0","0","1","0",36.8525,96.97,117.53,98.9625,101.77,92.75,95.69,96.8475,104.86,"0","1"
"1987",2017-11-08,402.52,1767.96,1754.89,1838.3,4007.88,1424.48,2076.26,1593.68,9.95,10.45,0,14.2,"2017","11","8","0","0","1","0",37.2575,96.97,117.53,98.87,101.8,92.75,94.74,96.82,104.85,"0","1"
"1988",2017-11-09,594.47,2747.66,3515.8,3668.22,8020.33,2851.7,4150.58,3201.8,11.6,11.7,0,5,"2017","11","9","0","0","1","0",37.4766666666667,96.53,117.53,98.67,101.8,92.75,93.46,96.67,104.2,"0","1"
"1989",2017-11-10,800.46,3573.58,3503.34,3674.52,8031.46,2874.74,4151.84,3191.8,11.5,12.45,0,7.33333333333333,"2017","11","10","0","0","1","0",37.4766666666667,96.09,117.53,98.47,101.8,92.75,92.18,96.52,103.55,"0","1"
"1990",2017-11-11,801.9,3563.17,3495.35,3664.3,8017.16,2878.49,4143.67,3176.82,10.9,11.4,0,4.2,"2017","11","11","0","0","1","0",37.4766666666667,96.09,117.53,98.47,101.8,93.37,92.18,96.52,103.55,"0","1"
"1991",2017-11-12,636.44,655.56,3509.24,3667.32,8021.66,2868.48,4145.87,3182.51,10.3,10.3,0,3,"2017","11","12","0","0","1","0",37.4766666666667,96.09,117.49,98.47,101.8,91.51,92.18,96.52,103.55,"0","1"
"1992",2017-11-13,737.21,3325.1,3499.2,3666.56,8023.86,2850.59,4145.22,3194.03,8.8,9,0,0.666666666666667,"2017","11","13","0","0","1","0",37.4766666666667,97.04,117.49,98.84,101.835,91.51,92.18,96.9,103.55,"0","1"
"1993",2017-11-14,85.03,3359.05,3470.98,3664.04,8016.7,2856.64,4138.88,3166.13,6.75,7.3,0,0.666666666666667,"2017","11","14","0","0","1","0",37.61,97.04,117.49,98.84,101.8975,91.51,92.18,96.9,103.55,"0","1"
"1994",2017-11-15,132.59,3160.01,3458.99,3664.12,8016.7,2860.63,4138.56,3159.54,8.95,9.55,0,1,"2017","11","15","0","0","1","0",37.21,97.04,117.49,98.88,101.94,94.27,92.18,97.02,103.55,"0","1"
"1995",2017-11-16,0,3034.51,3453.84,3665.2,8019.14,2861.82,4137.3,3151.19,10.8,11.05,0,0,"2017","11","16","0","0","1","0",37.18,97.3,117.49,98.95,101.94,93.35,92.18,97.23,103.55,"0","1"
"1996",2017-11-17,7.56,3051.79,3446.96,3665.05,8020.58,2861.93,4136.08,3147.19,10.1,10.8,0,0.333333333333333,"2017","11","17","0","0","1","0",36.98,96.97,117.49,99.02,101.94,93.35,92.18,97.45,103.55,"0","1"
"1997",2017-11-18,43.92,3565.8,3429.07,3663.72,8018.1,2859.95,4133.02,3142.91,10.4,10.35,0,0.25,"2017","11","18","0","0","1","0",36.98,96.97,117.49,99.02,101.94,93.35,92.18,97.45,103.55,"0","1"
"1998",2017-11-19,130.07,3558.49,3414.71,3663.32,8013.89,2852.03,4128.44,3146.72,8.45,8.7,0,0,"2017","11","19","0","0","1","0",36.98,96.97,117.44,99.02,101.94,93.35,92.18,97.45,103.55,"0","1"
"1999",2017-11-20,792.07,3535.52,3410.5,3674.48,8008.45,2852.39,4128.73,3170.12,7.45,7.95,0,0,"2017","11","20","0","0","1","0",36.98,97.52,117.44,98.9,101.94,93.35,92.18,96.89,103.55,"0","1"
"2000",2017-11-21,479.38,1411.6,3419.89,3676.14,8009.46,2856.6,4128.16,3156.12,10.05,10.15,0,0,"2017","11","21","0","0","1","0",36.98,97.52,117.43,98.9,101.94,93.35,92.18,96.89,103.55,"0","1"
"2001",2017-11-22,777.6,2800.22,3412.26,3674.05,8009.93,2840.47,4127.04,3142.58,11.45,11.4,0,0,"2017","11","22","0","0","1","0",39.415,97.52,117.44,98.9,101.94,93.35,92.18,96.89,103.55,"0","1"
"2002",2017-11-23,779.54,3559.18,3396.2,3668.36,8004.1,2844.07,4119.44,3125.09,10.95,10.9,0,0,"2017","11","23","0","0","1","0",44.285,97.64,117.45,98.9,101.94,93.35,92.18,97.15,103.55,"0","1"
"2003",2017-11-24,464.22,2205.11,3394.04,3670.49,8011.73,2844.47,4121.1,3134.2,11.05,11.5,0,0,"2017","11","24","0","0","1","0",46.72,97.65,117.56,98.9,101.94,93.35,92.18,97.33,103.55,"0","1"
"2004",2017-11-25,710.78,3302.6,3389.11,3667.64,8011.62,2833.52,4120.42,3145,12.3,13.05,0,0,"2017","11","25","0","0","1","0",46.72,97.64,117.46,99.36,101.94,93.35,92.18,97.66,103.55,"0","1"
"2005",2017-11-26,314.46,3564.25,3379.86,3671.14,8016.62,2843.53,4120.74,3133.3,10.25,11.25,0,9.4,"2017","11","26","0","0","1","0",46.72,97.44,117.46,99.61,102.7625,93.35,92.18,97.36,103.55,"0","1"
"2006",2017-11-27,244.73,3561.48,3366.94,3668.94,8011.3,2845.15,4116.71,3118.61,6.3,7.1,0,0,"2017","11","27","0","0","1","0",46.72,97.44,117.47,99.61,104.4075,93.35,92.18,97.66,104.065,"0","1"
"2007",2017-11-28,65.34,2805.3,3368.77,3667.54,8010.61,2836.04,4113.22,3122.71,3.9,4.4,36,23.5,"2017","11","28","0","0","1","0",46.72,97.44,117.46,99.61,105.23,93.35,92.18,97.66,105.095,"0","1"
"2008",2017-11-29,540.68,3537.36,3362.29,3661.78,8006.08,2810.66,4101.41,3133.08,8.45,8.95,72,47,"2017","11","29","0","0","1","0",46.72,97.44,117.46,99.61,105.23,95.28,92.18,97.46,105.61,"0","1"
"2009",2017-11-30,571.61,3370.72,3347.14,3668.62,8035.92,2836.3,4109.15,3140.75,8.6,9.2,0,0,"2017","11","30","0","0","1","0",46.72,97.48,117.31,99.61,105.23,96.29,92.18,97.46,105.61,"0","1"
"2010",2017-12-01,80.28,3530.66,3333.96,3674.63,8039.27,2840.4,4108.36,3117.56,7.1,16.3,24,13.25,"2017","12","1","0","0","1","0",46.72,97.63,117.28,99.61,105.23,96.29,92.18,97.46,105.61,"0","1"
"2011",2017-12-02,171.58,3530.12,3326.94,3672.76,8037.68,2841.77,4107.17,3110,7.4,18.15,0,3,"2017","12","2","0","0","1","0",46.72,97.63,117.28,99.61,105.23,96.29,92.18,97.46,105.61,"0","1"
"2012",2017-12-03,309.74,3527.86,3314.02,3669.59,8032.93,2841.3,4105.26,3095.53,6.55,17.55,0,6,"2017","12","3","0","0","1","0",46.72,97.48,117.29,99.61,105.23,96.29,92.18,97.46,105.61,"0","1"
"2013",2017-12-04,35.24,3523.54,3304.3,3665.7,8025.12,2837.2,4101.66,3087.54,5.45,18.4,0,0,"2017","12","4","0","0","1","0",46.72,97.22,117.28,99.61,105.23,96.29,92.18,97.46,105.61,"0","1"
"2014",2017-12-05,393.23,3521.41,3295.69,3663.79,8020.44,2836.48,4098.24,3079.48,5.2,18.25,0,0,"2017","12","5","0","0","1","0",46.72,97.22,117.29,99.61,105.23,96.29,94.77,97.46,105.61,"0","1"
"2015",2017-12-06,844.96,3523.03,3291.08,3662.78,8020.44,2839.64,4096.66,3071.7,5.6,17.45,0,0,"2017","12","6","0","0","1","0",46.72,97.22,117.29,99.61,105.23,96.29,97.1266666666667,97.46,105.61,"0","1"
"2016",2017-12-07,619.34,3521.66,3296.2,3662.57,8021.7,2835.11,4096.73,3082.79,7.7,15.5,0,3,"2017","12","7","0","0","1","0",46.72,97.22,117.3,99.61,103.53,96.29,97.1266666666667,97.46,105.61,"0","1"
"2017",2017-12-08,261.5,3525.44,3304.94,3664.22,8023.57,2840.87,4095.94,3101.98,9.45,13.95,0,6,"2017","12","8","0","0","1","0",46.72,97.4,117.3,99.39,104.096666666667,96.29,97.1266666666667,97.35,105.61,"0","1"
"2018",2017-12-09,380.56,2767.64,3303.83,3663.4,8024.44,2852.42,4096.84,3098.7,5,17.8,2,1,"2017","12","9","0","0","1","0",46.72,97.45,117.31,99.39,104.435,96.29,97.1266666666667,97.35,105.61,"0","1"
"2019",2017-12-10,201.24,3550.64,3286.26,3662.46,8021.2,2840.9,4090.79,3081.1,3.45,15.95,3.2,2.66666666666667,"2017","12","10","0","0","1","0",46.72,97.58,117.31,99.39,105.356666666667,96.29,97.1266666666667,97.35,105.61,"0","1"
"2020",2017-12-11,716.58,3537.4,3320.6,3654,8024.36,2824.88,4091.65,3136.75,11.9,12,4,2.66666666666667,"2017","12","11","0","0","1","0",46.72,97.62,117.34,99.57,105.34,96.29,97.1266666666667,97.42,105.61,"0","1"
"2021",2017-12-12,462.78,3528.76,3400.6,3651.98,8028.65,2834.14,4095.11,3270.42,12.75,16.8,3.55555555555556,2.66666666666667,"2017","12","12","0","0","1","0",46.72,97.8,117.31,99.74,105.39,96.29,97.1266666666667,97.65,105.61,"0","1"
"2022",2017-12-13,731.34,3548.09,3387.82,3658.43,8026.06,2839.36,4093.24,3263.36,8.85,16.3,3.2,2,"2017","12","13","0","0","1","0",46.72,97.8,117.31,99.74,105.39,96.29,97.1266666666667,97.66,105.61,"0","1"
"2023",2017-12-14,859.82,3551.83,3377.27,3661.38,8019.65,2833.42,4090.21,3232.08,8.15,16.8,2,0.25,"2017","12","14","0","0","1","0",46.72,97.8,117.31,99.77,105.4,96.29,97.1266666666667,97.67,105.61,"0","1"
"2024",2017-12-15,504.97,3525.41,3380.98,3658.18,8017.34,2798.6,4069.12,3200.08,10.25,17.25,0,0,"2017","12","15","0","0","1","0",46.72,97.64,117.32,99.78,105.41,96.29,97.1266666666667,97.69,105.61,"0","1"
"2025",2017-12-16,875.27,3553.99,3427.27,3666.85,8044.63,2828.66,4090.36,3220.7,7.8,17.65,0,0,"2017","12","16","0","0","1","0",46.72,97.45,117.29,99.8,105.45,96.29,97.1266666666667,97.76,105.61,"0","1"
"2026",2017-12-17,868.61,3547.08,3394.58,3662.28,8036.5,2829.49,4084.92,3217.14,4.9,16.3,0,0,"2017","12","17","0","0","1","0",46.72,97.42,117.32,99.86,105.5,96.29,97.1266666666667,97.82,105.61,"0","1"
"2027",2017-12-18,870.77,3547.51,3370.68,3662.68,8033.58,2850.26,4084.31,3214.3,3.45,16.75,0,0,"2017","12","18","0","0","1","0",46.72,97.42,117.32,99.86,105.51,96.29,97.1266666666667,97.85,105.61,"0","1"
"2028",2017-12-19,875.48,3546.83,3354.16,3661.63,8031.17,2853.54,4084.88,3208.97,2.5,15.3,0,0,"2017","12","19","0","0","1","0",46.72,97.45,117.34,99.86,105.51,96.29,97.1266666666667,97.91,105.61,"0","1"
"2029",2017-12-20,879.88,3547.19,3344.33,3662.5,8033,2853.94,4087.01,3208.03,2.55,16.25,0,0,"2017","12","20","0","0","1","0",42.555,97.87,117.34,99.87,105.51,96.29,97.1266666666667,97.91,105.61,"0","1"
"2030",2017-12-21,882.07,3546.22,3337.52,3660.8,8029.55,2856.38,4085.06,3204.58,2.8,16.3,0,0,"2017","12","21","0","0","0","1",37.21,97.87,117.36,99.88,105.53,96.29,97.1266666666667,97.91,105.6925,"0","1"
"2031",2017-12-22,884.84,3545.86,3332.34,3657.74,8027.68,2852.53,4082.33,3207.96,5.4,16.35,0,0,"2017","12","22","0","0","0","1",37.21,97.87,117.36,99.88,105.53,94.2,97.1266666666667,97.94,105.775,"0","1"
"2032",2017-12-23,883.51,3544.2,3319.45,3657.67,8023.72,2868.16,4082.47,3197.05,7.4,12.05,0,0,"2017","12","23","0","0","0","1",37.21,97.73,117.36,99.91,105.55,92.11,97.1266666666667,97.98,105.83,"0","1"
"2033",2017-12-24,886.21,3544.96,3313.4,3656.88,8022.74,2873.45,4081.43,3190.5,5.85,12.85,0,0,"2017","12","24","0","0","0","1",37.21,97.62,117.36,99.91,105.55,92.11,97.1266666666667,98.06,105.83,"0","1"
"2034",2017-12-25,889.31,3546.36,3308.62,3657.92,8025.59,2872.69,4081.64,3188.95,6.45,15.9,0,0,"2017","12","25","0","0","0","1",37.21,97.57,117.37,99.91,105.55,92.11,97.1266666666667,98.12,105.83,"0","1"
"2035",2017-12-26,894.71,3547.19,3307.18,3658.86,8028.47,2880.61,4081.75,3190.61,7.65,14.5,0,0,"2017","12","26","0","0","0","1",37.21,97.57,117.35,99.92,105.56,92.11,97.1266666666667,98.17,105.83,"0","1"
"2036",2017-12-27,112.86,443.88,413.57,457.78,1003.93,360.68,510.26,399.67,8.45,12.5,0,0,"2017","12","27","0","0","0","1",37.21,97.57,117.35,99.92,105.54,92.11,97.1266666666667,98.17,105.83,"0","1"
"2037",2017-12-28,263.02,1026.32,979.2,1066.86,2341.08,836.71,1187.1,936.9,6,14.55,0,0,"2017","12","28","0","0","0","1",37.21,97.62,117.58,99.98,105.54,92.11,97.36,98.16,105.94,"0","1"
"2038",2017-12-29,907.27,1369.84,3345.84,3656.92,8023.25,2876.4,4070.59,3215.92,5,12.25,0,0,"2017","12","29","0","0","0","1",37.21,97.68,117.59,99.98,102.51,92.11,96.66,98.16,105.61,"0","1"
"2039",2017-12-30,921.02,3226.07,3343.93,3657.96,8023.93,2862.72,4068.54,3222.76,6,13.55,0,0,"2017","12","30","0","0","0","1",37.21,97.7,117.44,99.98,102.51,92.11,96.65,98.17,105.6,"0","1"
"2040",2017-12-31,933.55,3539.2,3327.01,3655.33,8019.54,2867.36,4065.12,3225.02,7.8,14.85,0,0,"2017","12","31","0","0","0","1",37.21,97.68,117.59,99.98,102.5,92.11,96.65,98.16,105.58,"0","1"
"2041",2018-01-01,946.66,3542.36,3321.79,3656.84,8023.32,2873.23,4065.88,3229.52,8.65,9.6,4,10,"2018","1","1","0","0","0","0",37.21,97.79,117.61,99.98,102.49,92.11,96.65,98.18,105.54,"0","1"
"2042",2018-01-02,900.32,3540.31,3313.84,3655.01,8020.15,2878.85,4064.98,3228.55,6,8.55,2,5,"2018","1","2","0","0","0","0",37.21,97.76,117.62,99.99,102.5,92.12,96.66,98.21,105.54,"0","1"
"2043",2018-01-03,0,3539.59,3307.79,3657.13,8023.14,2879.78,4062.71,3231.43,5,5.5,0,0,"2018","1","3","0","0","0","0",37.21,97.78,117.62,100,102.5,92.13,96.67,98.25,105.54,"0","1"
"2044",2018-01-04,193.86,2921.18,3307.72,3656.3,8020.87,2880.18,4062.35,3234.78,9.6,9.7,0,0,"2018","1","4","0","0","0","0",37.21,97.79,117.62,100.01,102.51,92.13,96.68,98.28,105.53,"0","1"
"2045",2018-01-05,1040.72,3543.8,3292.96,3653.17,8015.98,2872.76,4059.25,3237.41,10.65,10.75,0,0,"2018","1","5","0","0","0","0",37.21,97.82,117.63,100.02,102.51,92.14,96.69,98.3,105.52,"0","1"
"2046",2018-01-06,1036.84,3547.15,3282.55,3653.78,8019.14,2871.14,4059.32,3241.69,11.2,12.2,0,0,"2018","1","6","0","0","0","0",37.21,97.84,117.64,100.03,102.53,92.16,96.7,98.32,105.52,"0","1"
"2047",2018-01-07,1036.91,3543.59,3273.84,3651.7,8015.33,2867.08,4054.61,3242.48,12.1,13.1,0,0,"2018","1","7","0","0","0","0",37.21,97.87,117.65,100.04,102.55,92.17,96.71,98.33,105.52,"0","1"
"2048",2018-01-08,1047.92,3542.62,3268.48,3650.29,8013.89,2862.32,4052.34,3245.18,13.9,14.6,0,0,"2018","1","8","0","0","0","0",37.21,97.91,117.64,100.05,102.55,92.18,96.72,98.34,105.5,"0","1"
"2049",2018-01-09,1060.81,3540.1,3262.03,3649.72,8013.92,2851.09,4060.22,3246.88,9.75,10.75,0,0,"2018","1","9","0","0","0","0",37.21,97.93,117.65,100.05,102.56,92.18,96.72,98.35,105.48,"0","1"
"2050",2018-01-10,401.47,3543.95,3261.2,3655.15,8022.2,2856.64,4059.83,3250.15,7.5,8,0,0,"2018","1","10","0","0","0","0",37.21,97.93,117.66,100.06,102.56,92.18,96.73,98.36,105.46,"0","1"
"2051",2018-01-11,20.95,3540.53,3256.09,3654.54,8015.72,2853.65,4053.56,3252.71,6.65,7.1,0,1.5,"2018","1","11","0","0","0","0",38.39,97.93,117.72,100.08,102.57,92.19,96.73,98.38,105.39,"0","1"
"2052",2018-01-12,0,2956.39,3253.86,3652.42,8013.28,2843.93,4051.87,3256.34,8.55,9.1,0,3,"2018","1","12","0","0","0","0",34.85,97.93,117.72,100.1,102.6,92.21,96.75,98.42,105.28,"0","1"
"2053",2018-01-13,0.07,3535.16,3242.63,3651.91,8013.53,2836.84,4050.61,3264.48,6.95,7.45,0,0,"2018","1","13","0","0","0","0",34.27,97.93,117.72,100.12,102.62,92.22,96.77,98.58,105.09,"0","1"
"2054",2018-01-14,0,3531.2,3236.29,3647.77,8007.05,2842.27,4046.22,3287.27,6.4,6.6,7,1,"2018","1","14","0","0","0","0",33.94,97.93,117.73,100.12,102.62,92.22,96.77,98.58,103.75,"0","1"
"2055",2018-01-15,0.04,3533.36,3231.86,3649.32,8011.22,2846.66,4057.78,3301.34,7.95,8.15,14,1,"2018","1","15","0","0","0","0",33.87,97.99,117.73,100.12,102.62,92.22,96.77,98.58,103.16,"0","1"
"2056",2018-01-16,0,3537.97,3231.68,3654.04,8019.18,2848.18,4054.25,3313.22,7.9,8.45,21,1,"2018","1","16","0","0","0","0",33.87,98,117.71,100.13,102.63,92.23,96.78,98.59,102.64,"0","1"
"2057",2018-01-17,18.04,3536.46,3244.68,3651.95,8014.5,2829.89,4047.41,3314.77,11.5,12.15,12,1.5,"2018","1","17","0","0","0","0",33.87,98.03,117.71,100.14,102.63,92.23,96.78,98.54,102.64,"0","1"
"2058",2018-01-18,856.73,3533.9,3270.28,3649.25,8008.16,2808.14,4030.67,3283.02,6.5,7,3,2,"2018","1","18","0","0","0","0",33.87,98.04,117.77,100.16,102.63,92.25,96.79,98.54,102.64,"0","1"
"2059",2018-01-19,1247.72,3534.16,3266.53,3648.2,8005.86,2822.47,4019.08,3249.11,8,9.5,1.5,2,"2018","1","19","0","0","0","0",35.3875,98.06,117.68,100.16,102.64,92.25,96.79,98.54,104.36,"0","1"
"2060",2018-01-20,538.67,3533.94,3256.6,3648.6,8007.12,2830.28,4018.21,3249.07,10.05,10.2,0,2,"2018","1","20","0","0","0","0",38.4225,98.07,117.75,100.17,102.64,92.26,96.81,98.57,105.08,"0","1"
"2061",2018-01-21,172.87,3532.72,3251.09,3648.71,8007.98,2821.32,4015.12,3271.5,10.25,10.7,0,3,"2018","1","21","0","0","0","0",39.94,98.07,117.75,100.17,102.64,92.26,96.81,98.57,105.15,"0","1"
"2062",2018-01-22,1277.5,3530.2,3237.91,3644.96,8004.17,2819.09,3998.38,3248.03,6.25,6.75,0,0,"2018","1","22","0","0","0","0",39.94,98.07,117.73,100.22,102.7,92.3,96.84,98.58,105.15,"0","1"
"2063",2018-01-23,338.83,3530.81,3229.78,3647.09,8007.91,2829.85,3985.74,3248.71,8.3,8.8,0,0,"2018","1","23","0","0","0","0",39.94,98.08,117.72,100.22,102.71,92.3,96.84,98.58,105.12,"0","1"
"2064",2018-01-24,424.3,3195.29,2473.88,3646.48,8007.34,2767.5,3950.03,3266.71,6.9,7.4,0,0,"2018","1","24","0","0","0","0",39.94,98.08,117.72,100.22,102.71,92.3,96.84,98.58,105.15,"0","1"
"2065",2018-01-25,1275.88,3510.54,3218.98,3643.24,7961.08,2817.11,3691.4,3240.22,7.45,7.95,0,0,"2018","1","25","0","0","0","0",38.37,98.03,117.71,100.22,102.72,92.29,96.84,98.48,105.12,"0","1"
"2066",2018-01-26,483.48,3499.81,2918.34,3645.36,8003.77,2821.57,3821.15,3238.7,9.35,9.65,0,0,"2018","1","26","0","0","0","0",38.37,98.03,117.72,100.24,102.72,92.29,96.86,98.3,104.94,"0","1"
"2067",2018-01-27,6.62,3501.9,2875.14,3647.16,8006.87,2816.71,3824.24,3263.98,9.1,9.7,0,0,"2018","1","27","0","0","0","0",38.37,98.03,117.58,100.24,102.74,92.29,96.87,98.3,105.12,"0","1"
"2068",2018-01-28,806.98,3499.6,2822.36,3641.26,8002.37,2810.92,3823.92,3260.7,8.6,9.15,0,0,"2018","1","28","0","0","0","0",38.37,98.03,117.56,100.24,102.74,92.32,96.88,98.3,105.22,"0","1"
"2069",2018-01-29,1288.66,3499.09,2909.41,3641.11,8000.5,2812.43,3833.32,3237.16,8.05,8.55,0,0,"2018","1","29","0","0","0","0",38.37,98.03,117.34,100.24,102.74,92.32,96.88,98.31,104.94,"0","1"
"2070",2018-01-30,1185.77,3204.14,2444.94,3639.56,7567.49,2591.03,3842.6,3243.67,8.3,8.75,0,0,"2018","1","30","0","0","0","0",37.4575,98.03,117.34,100.23,102.73,92.32,96.88,98.34,104.93,"0","1"
"2071",2018-01-31,1063.4,2498.69,2919.89,3648.38,6255.36,2145.02,3928.72,3271.14,8.1,8.55,1,8,"2018","1","31","0","0","0","0",35.5975,97.99,117.34,100.23,102.72,92.29,96.87,98.42,104.93,"0","1"
"2072",2018-02-01,1284.88,3532.54,2910.53,3647.02,8003.88,2785.86,3942.65,3267.36,9.7,10.35,2,12.8,"2018","2","1","0","0","0","0",34.6733333333333,97.99,117.52,100.23,102.72,92.29,96.87,98.42,104.83,"0","1"
"2073",2018-02-02,951.3,3513.96,2908.58,3646.48,7968.71,2796.08,3958.67,3269.52,11.2,12.2,1.5,15.0588235294118,"2018","2","2","0","0","0","0",34.6733333333333,97.99,117.54,100.23,102.72,92.29,96.85,98.34,104.81,"0","1"
"2074",2018-02-03,0,3485.16,2861.53,3646.22,7985.63,2787.01,3970.33,3294.22,7.05,7.95,1.5,16,"2018","2","3","0","0","0","0",34.6733333333333,97.99,117.58,100.27,102.77,92.33,96.87,98.44,104.63,"0","1"
"2075",2018-02-04,76.82,3500.39,2843.14,3645.61,8001.4,1608.95,3982.86,3309.01,4.35,4.85,1.2,15.2352941176471,"2018","2","4","0","0","0","0",34.72,98.01,117.56,100.27,102.77,92.33,96.87,98.44,103.71,"0","1"
"2076",2018-02-05,1021.21,3493.8,2857.72,3642.16,7995.24,2785.93,3967.92,3277.08,6.9,7.55,1,13.4,"2018","2","5","0","0","0","0",34.58,98.02,117.56,100.27,102.77,92.33,96.9,98.49,103.06,"0","1"
"2077",2018-02-06,286.74,3501.4,2341.91,3645.32,7599.2,2531.38,3976.34,3307.36,7.5,8.2,0.8,9.5,"2018","2","6","0","0","0","0",34.42,98.05,117.56,100.3,102.79,92.33,96.85,98.38,102.91,"0","1"
"2078",2018-02-07,0,2769.3,1436.33,2881.91,6328.51,2206.12,3142.69,2623.61,7.75,8.55,0.5,2,"2018","2","7","0","0","0","0",34.36,98.07,117.56,100.28,102.79,92.34,96.9,98.49,102.89,"0","1"
"2079",2018-02-08,0,3499.49,2497.93,3641.51,7997.47,2846.23,3978.97,3327.59,6.05,6.55,0,2,"2018","2","8","0","0","0","0",34.06,98.07,117.56,100.27,102.79,92.34,96.89,98.49,102.01,"0","1"
"2080",2018-02-09,0,3496.79,2633,3639.85,7996.79,2510.93,3978.76,3358.44,5.45,5.95,0,3,"2018","2","9","0","0","0","0",33.86,98.11,117.56,100.28,102.8,92.34,96.9,98.56,101.36,"0","1"
"2081",2018-02-10,0,3497.72,2492.17,3638.45,7995.92,2107.69,3988.8,3406.61,6.35,6.85,0,0,"2018","2","10","0","0","0","0",33.7,98.11,117.59,100.3,102.81,92.35,96.92,98.59,97.92,"0","1"
"2082",2018-02-11,0,3497,2342.05,3638.95,7996.43,2787.08,3978.54,3412.69,5.35,5.65,0,0,"2018","2","11","0","0","0","0",33.59,98.14,117.59,100.32,102.83,92.36,96.95,98.81,97.88,"0","1"
"2083",2018-02-12,0,3496.14,2609.24,3639.71,7994.84,2787.62,3963.71,3413.12,5.3,5.95,0,0,"2018","2","12","0","0","0","0",33.5,98.16,117.6,100.34,102.84,92.38,96.95,98.88,97.42,"0","1"
"2084",2018-02-13,0,3495.96,2715.59,3637.08,7992.29,2301.41,3962.05,3395.63,6.1,6.2,0,0,"2018","2","13","0","0","0","0",33.49,98.16,117.6,100.34,102.85,92.38,96.98,98.89,97.42,"0","1"
"2085",2018-02-14,0,3497.69,2777.51,3639.78,7994.41,2379.2,3951.07,3392.71,0,2.4,0,0,"2018","2","14","0","0","0","0",33.46,98.16,117.6,100.37,102.86,92.4,96.98,98.89,97.42,"1","1"
"2086",2018-02-15,0,3495.74,2415.56,3636.4,7992.07,2776.5,3942.07,3369.02,4.3,4.3,0,0,"2018","2","15","0","0","0","0",33.41,98.18,117.61,100.37,102.86,92.41,97,98.92,97.39,"0","1"
"2087",2018-02-16,0,3495.42,2323.48,3635.39,7991.57,2780.06,3937.03,3380.26,4.2,4.7,0,0,"2018","2","16","0","0","0","0",33.35,98.18,117.6,100.37,102.86,92.41,97,98.93,97.39,"0","1"
"2088",2018-02-17,0,3495.89,2386.12,3635.39,7991.03,2779.7,3932.89,3380.65,6.15,6.6,0,0,"2018","2","17","0","0","0","0",33.26,98.18,117.57,100.37,102.85,92.41,97,98.96,97.39,"0","1"
"2089",2018-02-18,0,3496.86,2406.96,3635.03,7991.57,2779.38,3932.03,3382.88,7.1,7.8,5,0,"2018","2","18","0","0","0","0",33.2,98.16,116.19,100.36,102.85,92.41,97,98.96,97.16,"0","1"
"2090",2018-02-19,0,3496.14,2300.29,3634.45,7990.67,2778.7,3929.26,3379.32,6.95,7.3,2.5,0,"2018","2","19","0","0","0","0",33.16,98.16,116.19,100.36,102.85,92.41,97,98.96,97.06,"0","1"
"2091",2018-02-20,0,3517.81,2125.91,3637.22,7993.3,2763.07,3938.58,3382.45,7.45,7.9,0,0,"2018","2","20","0","0","0","0",33.15,98.16,116.19,100.36,102.85,92.41,97,98.99,97.03,"0","1"
