"","Date","Rainfall_Terni","Flow_Rate_Lupa","abs.flow_rate"
"3574",2018-12-02,1.824,NA,NA
"3575",2018-12-03,1.824,-109.81,109.81
"3576",2018-12-04,1.824,-109.82,109.82
"3577",2018-12-05,1.824,-109.83,109.83
"3578",2018-12-06,1.824,-109.84,109.84
"3579",2018-12-07,1.824,-109.85,109.85
"3580",2018-12-08,1.824,-109.86,109.86
"3581",2018-12-09,1.824,-109.87,109.87
"3582",2018-12-10,1.824,-109.88,109.88
"3583",2018-12-11,1.824,-109.89,109.89
"3584",2018-12-12,1.824,-109.9,109.9
"3585",2018-12-13,1.824,-109.91,109.91
"3586",2018-12-14,1.824,-109.92,109.92
"3587",2018-12-15,1.824,-109.93,109.93
"3588",2018-12-16,1.824,-109.94,109.94
"3589",2018-12-17,1.824,-109.95,109.95
"3590",2018-12-18,1.824,-109.96,109.96
"3591",2018-12-19,1.824,-109.97,109.97
"3592",2018-12-20,1.824,-109.98,109.98
"3593",2018-12-21,1.824,-109.99,109.99
"3594",2018-12-22,1.824,-110,110
"3595",2018-12-23,1.824,-110.01,110.01
"3596",2018-12-24,1.824,-110.02,110.02
"3597",2018-12-25,1.824,-110.03,110.03
"3598",2018-12-26,1.824,-110.04,110.04
"3599",2018-12-27,1.824,-110.05,110.05
"3600",2018-12-28,1.824,-110.06,110.06
"3601",2018-12-29,1.824,-110.09,110.09
"3602",2018-12-30,1.824,-110.1,110.1
"3603",2018-12-31,1.824,-110.11,110.11
"3604",2019-01-01,2.242,-110.12,110.12
"3605",2019-01-02,2.242,-110.13,110.13
"3606",2019-01-03,2.242,-110.14,110.14
"3607",2019-01-04,2.242,-110.15,110.15
"3608",2019-01-05,2.242,-110.16,110.16
"3609",2019-01-06,2.242,-110.17,110.17
"3610",2019-01-07,2.242,-110.18,110.18
"3611",2019-01-08,2.242,-110.19,110.19
"3612",2019-01-09,2.242,-110.2,110.2
"3613",2019-01-10,2.242,-110.21,110.21
"3614",2019-01-11,2.242,-110.22,110.22
"3615",2019-01-12,2.242,-110.23,110.23
"3616",2019-01-13,2.242,-110.24,110.24
"3617",2019-01-14,2.242,-110.25,110.25
"3618",2019-01-15,2.242,-110.26,110.26
"3619",2019-01-16,2.242,-110.27,110.27
"3620",2019-01-17,2.242,-110.28,110.28
"3621",2019-01-18,2.242,-110.29,110.29
"3622",2019-01-19,2.242,-110.3,110.3
"3623",2019-01-20,2.242,-110.31,110.31
"3624",2019-01-21,2.242,-110.32,110.32
"3625",2019-01-22,2.242,NA,NA
"3626",2019-01-23,2.242,NA,NA
"3627",2019-01-24,2.242,-110.33,110.33
"3628",2019-01-25,2.242,-110.34,110.34
"3629",2019-01-26,2.242,-110.35,110.35
"3630",2019-01-27,2.242,-110.36,110.36
"3631",2019-01-28,2.242,-110.37,110.37
"3632",2019-01-29,2.242,-110.38,110.38
"3633",2019-01-30,2.242,-110.39,110.39
"3634",2019-01-31,2.242,-110.4,110.4
"3635",2019-02-01,1.822,-110.41,110.41
"3636",2019-02-02,1.822,-110.42,110.42
"3637",2019-02-03,1.822,-110.43,110.43
"3638",2019-02-04,1.822,-110.44,110.44
"3639",2019-02-05,1.822,-110.45,110.45
"3640",2019-02-06,1.822,-110.46,110.46
"3641",2019-02-07,1.822,-110.47,110.47
"3642",2019-02-08,1.822,-110.48,110.48
"3643",2019-02-09,1.822,-110.49,110.49
"3644",2019-02-10,1.822,-110.5,110.5
"3645",2019-02-11,1.822,-110.51,110.51
"3646",2019-02-12,1.822,-110.52,110.52
"3647",2019-02-13,1.822,-110.53,110.53
"3648",2019-02-14,1.822,-110.54,110.54
"3649",2019-02-15,1.822,-110.55,110.55
"3650",2019-02-16,1.822,-110.56,110.56
"3651",2019-02-17,1.822,-110.59,110.59
"3652",2019-02-18,1.822,-110.6,110.6
"3653",2019-02-19,1.822,-110.61,110.61
"3654",2019-02-20,1.822,-110.62,110.62
"3655",2019-02-21,1.822,-110.63,110.63
"3656",2019-02-22,1.822,-110.64,110.64
"3657",2019-02-23,1.822,-110.65,110.65
"3658",2019-02-24,1.822,-110.66,110.66
"3659",2019-02-25,1.822,-110.67,110.67
"3660",2019-02-26,1.822,-110.68,110.68
"3661",2019-02-27,1.822,-110.69,110.69
"3662",2019-02-28,1.822,-110.7,110.7
"3663",2019-03-01,1.041,-110.71,110.71
"3664",2019-03-02,1.041,-110.72,110.72
"3665",2019-03-03,1.041,-110.73,110.73
"3666",2019-03-04,1.041,-110.74,110.74
"3667",2019-03-05,1.041,-110.75,110.75
"3668",2019-03-06,1.041,-110.76,110.76
"3669",2019-03-07,1.041,-110.77,110.77
"3670",2019-03-08,1.041,-110.78,110.78
"3671",2019-03-09,1.041,-110.79,110.79
"3672",2019-03-10,1.041,-110.8,110.8
"3673",2019-03-11,1.041,-110.81,110.81
"3674",2019-03-12,1.041,-110.82,110.82
"3675",2019-03-13,1.041,-110.83,110.83
"3676",2019-03-14,1.041,-110.84,110.84
"3677",2019-03-15,1.041,NA,NA
"3678",2019-03-16,1.041,NA,NA
"3679",2019-03-17,1.041,-110.85,110.85
"3680",2019-03-18,1.041,-110.86,110.86
"3681",2019-03-19,1.041,-110.87,110.87
"3682",2019-03-20,1.041,-110.88,110.88
"3683",2019-03-21,1.041,-110.89,110.89
"3684",2019-03-22,1.041,-110.9,110.9
"3685",2019-03-23,1.041,-110.91,110.91
"3686",2019-03-24,1.041,-110.92,110.92
"3687",2019-03-25,1.041,-110.93,110.93
"3688",2019-03-26,1.041,-110.94,110.94
"3689",2019-03-27,1.041,-110.95,110.95
"3690",2019-03-28,1.041,-110.96,110.96
"3691",2019-03-29,1.041,-110.97,110.97
"3692",2019-03-30,1.041,-110.98,110.98
"3693",2019-03-31,1.041,-110.99,110.99
"3694",2019-04-01,2.611,-111,111
"3695",2019-04-02,2.611,-111.01,111.01
"3696",2019-04-03,2.611,-111.02,111.02
"3697",2019-04-04,2.611,-111.03,111.03
"3698",2019-04-05,2.611,-111.04,111.04
"3699",2019-04-06,2.611,-111.05,111.05
"3700",2019-04-07,2.611,-111.06,111.06
"3701",2019-04-08,2.611,-111.09,111.09
"3702",2019-04-09,2.611,-111.1,111.1
"3703",2019-04-10,2.611,-111.11,111.11
"3704",2019-04-11,2.611,-111.12,111.12
"3705",2019-04-12,2.611,-111.13,111.13
"3706",2019-04-13,2.611,-111.14,111.14
"3707",2019-04-14,2.611,-111.15,111.15
"3708",2019-04-15,2.611,-111.16,111.16
"3709",2019-04-16,2.611,-111.17,111.17
"3710",2019-04-17,2.611,-111.18,111.18
"3711",2019-04-18,2.611,-111.19,111.19
"3712",2019-04-19,2.611,-111.2,111.2
"3713",2019-04-20,2.611,-111.21,111.21
"3714",2019-04-21,2.611,-111.22,111.22
"3715",2019-04-22,2.611,-111.23,111.23
"3716",2019-04-23,2.611,-111.24,111.24
"3717",2019-04-24,2.611,-111.25,111.25
"3718",2019-04-25,2.611,-111.26,111.26
"3719",2019-04-26,2.611,-111.27,111.27
"3720",2019-04-27,2.611,-111.28,111.28
"3721",2019-04-28,2.611,-111.29,111.29
"3722",2019-04-29,2.611,-111.3,111.3
"3723",2019-04-30,2.611,-111.31,111.31
"3724",2019-05-01,3.544,-111.32,111.32
"3725",2019-05-02,3.544,-111.33,111.33
"3726",2019-05-03,3.544,-111.34,111.34
"3727",2019-05-04,3.544,-111.35,111.35
"3728",2019-05-05,3.544,-111.36,111.36
"3729",2019-05-06,3.544,NA,NA
"3730",2019-05-07,3.544,NA,NA
"3731",2019-05-08,3.544,-111.37,111.37
"3732",2019-05-09,3.544,-111.38,111.38
"3733",2019-05-10,3.544,-111.39,111.39
"3734",2019-05-11,3.544,-111.4,111.4
"3735",2019-05-12,3.544,-111.41,111.41
"3736",2019-05-13,3.544,-111.42,111.42
"3737",2019-05-14,3.544,-111.43,111.43
"3738",2019-05-15,3.544,-111.44,111.44
"3739",2019-05-16,3.544,-111.45,111.45
"3740",2019-05-17,3.544,-111.46,111.46
"3741",2019-05-18,3.544,-111.47,111.47
"3742",2019-05-19,3.544,-111.48,111.48
"3743",2019-05-20,3.544,-111.49,111.49
"3744",2019-05-21,3.544,-111.5,111.5
"3745",2019-05-22,3.544,-111.51,111.51
"3746",2019-05-23,3.544,-111.52,111.52
"3747",2019-05-24,3.544,-111.53,111.53
"3748",2019-05-25,3.544,-111.54,111.54
"3749",2019-05-26,3.544,-111.55,111.55
"3750",2019-05-27,3.544,-111.56,111.56
"3751",2019-05-28,3.544,-111.59,111.59
"3752",2019-05-29,3.544,-111.6,111.6
"3753",2019-05-30,3.544,-111.61,111.61
"3754",2019-05-31,3.544,-111.62,111.62
"3755",2019-06-01,0.778,-111.63,111.63
"3756",2019-06-02,0.778,-111.64,111.64
"3757",2019-06-03,0.778,-111.65,111.65
"3758",2019-06-04,0.778,-111.66,111.66
"3759",2019-06-05,0.778,-111.67,111.67
"3760",2019-06-06,0.778,-111.68,111.68
"3761",2019-06-07,0.778,-111.69,111.69
"3762",2019-06-08,0.778,-111.7,111.7
"3763",2019-06-09,0.778,-111.71,111.71
"3764",2019-06-10,0.778,-111.72,111.72
"3765",2019-06-11,0.778,-111.73,111.73
"3766",2019-06-12,0.778,-111.74,111.74
"3767",2019-06-13,0.778,-111.75,111.75
"3768",2019-06-14,0.778,-111.76,111.76
"3769",2019-06-15,0.778,-111.77,111.77
"3770",2019-06-16,0.778,-111.78,111.78
"3771",2019-06-17,0.778,-111.79,111.79
"3772",2019-06-18,0.778,-111.8,111.8
"3773",2019-06-19,0.778,-111.81,111.81
"3774",2019-06-20,0.778,-111.82,111.82
"3775",2019-06-21,0.778,-111.83,111.83
"3776",2019-06-22,0.778,-111.84,111.84
"3777",2019-06-23,0.778,-111.85,111.85
"3778",2019-06-24,0.778,-111.86,111.86
"3779",2019-06-25,0.778,-111.87,111.87
"3780",2019-06-26,0.778,-111.88,111.88
"3781",2019-06-27,0.778,NA,NA
"3782",2019-06-28,0.778,NA,NA
"3783",2019-06-29,0.778,-111.89,111.89
"3784",2019-06-30,0.778,-111.9,111.9
"3785",2019-07-01,2.402,-111.91,111.91
"3786",2019-07-02,2.402,-111.92,111.92
"3787",2019-07-03,2.402,-111.93,111.93
"3788",2019-07-04,2.402,-111.94,111.94
"3789",2019-07-05,2.402,-111.95,111.95
"3790",2019-07-06,2.402,-111.96,111.96
"3791",2019-07-07,2.402,-111.97,111.97
"3792",2019-07-08,2.402,-111.98,111.98
"3793",2019-07-09,2.402,-111.99,111.99
"3794",2019-07-10,2.402,-112,112
"3795",2019-07-11,2.402,-112.01,112.01
"3796",2019-07-12,2.402,-112.02,112.02
"3797",2019-07-13,2.402,-112.03,112.03
"3798",2019-07-14,2.402,-112.04,112.04
"3799",2019-07-15,2.402,-112.05,112.05
"3800",2019-07-16,2.402,-112.06,112.06
"3801",2019-07-17,2.402,-112.09,112.09
"3802",2019-07-18,2.402,-112.1,112.1
"3803",2019-07-19,2.402,-112.11,112.11
"3804",2019-07-20,2.402,-112.12,112.12
"3805",2019-07-21,2.402,-112.13,112.13
"3806",2019-07-22,2.402,-112.14,112.14
"3807",2019-07-23,2.402,-112.15,112.15
"3808",2019-07-24,2.402,-112.16,112.16
"3809",2019-07-25,2.402,-112.17,112.17
"3810",2019-07-26,2.402,-112.18,112.18
"3811",2019-07-27,2.402,-112.19,112.19
"3812",2019-07-28,2.402,-112.2,112.2
"3813",2019-07-29,2.402,-112.21,112.21
"3814",2019-07-30,2.402,-112.22,112.22
"3815",2019-07-31,2.402,-112.23,112.23
"3816",2019-08-01,0.733,-112.24,112.24
"3817",2019-08-02,0.733,-112.25,112.25
"3818",2019-08-03,0.733,-112.26,112.26
"3819",2019-08-04,0.733,-112.27,112.27
"3820",2019-08-05,0.733,-112.28,112.28
"3821",2019-08-06,0.733,-112.29,112.29
"3822",2019-08-07,0.733,-112.3,112.3
"3823",2019-08-08,0.733,-112.31,112.31
"3824",2019-08-09,0.733,-112.32,112.32
"3825",2019-08-10,0.733,-112.33,112.33
"3826",2019-08-11,0.733,-112.34,112.34
"3827",2019-08-12,0.733,-112.35,112.35
"3828",2019-08-13,0.733,-112.36,112.36
"3829",2019-08-14,0.733,-112.37,112.37
"3830",2019-08-15,0.733,-112.38,112.38
"3831",2019-08-16,0.733,-112.39,112.39
"3832",2019-08-17,0.733,-112.4,112.4
"3833",2019-08-18,0.733,NA,NA
"3834",2019-08-19,0.733,NA,NA
"3835",2019-08-20,0.733,-112.41,112.41
"3836",2019-08-21,0.733,-112.42,112.42
"3837",2019-08-22,0.733,-112.43,112.43
"3838",2019-08-23,0.733,-112.44,112.44
"3839",2019-08-24,0.733,-112.45,112.45
"3840",2019-08-25,0.733,-112.46,112.46
"3841",2019-08-26,0.733,-112.47,112.47
"3842",2019-08-27,0.733,-112.48,112.48
"3843",2019-08-28,0.733,-112.49,112.49
"3844",2019-08-29,0.733,-112.5,112.5
"3845",2019-08-30,0.733,-112.51,112.51
"3846",2019-08-31,0.733,-112.52,112.52
"3847",2019-09-01,3,-112.53,112.53
"3848",2019-09-02,3,-112.54,112.54
"3849",2019-09-03,3,-112.55,112.55
"3850",2019-09-04,3,-112.56,112.56
"3851",2019-09-05,3,-112.59,112.59
"3852",2019-09-06,3,-112.6,112.6
"3853",2019-09-07,3,-112.61,112.61
"3854",2019-09-08,3,-112.62,112.62
"3855",2019-09-09,3,-112.63,112.63
"3856",2019-09-10,3,-112.64,112.64
"3857",2019-09-11,3,-112.65,112.65
"3858",2019-09-12,3,-112.66,112.66
"3859",2019-09-13,3,-112.67,112.67
"3860",2019-09-14,3,-112.68,112.68
"3861",2019-09-15,3,-112.69,112.69
"3862",2019-09-16,3,-112.7,112.7
"3863",2019-09-17,3,-112.71,112.71
"3864",2019-09-18,3,-112.72,112.72
"3865",2019-09-19,3,-112.73,112.73
"3866",2019-09-20,3,-112.74,112.74
"3867",2019-09-21,3,-112.75,112.75
"3868",2019-09-22,3,-112.76,112.76
"3869",2019-09-23,3,-112.77,112.77
"3870",2019-09-24,3,-112.78,112.78
"3871",2019-09-25,3,-112.79,112.79
"3872",2019-09-26,3,-112.8,112.8
"3873",2019-09-27,3,-112.81,112.81
"3874",2019-09-28,3,-112.82,112.82
"3875",2019-09-29,3,-112.83,112.83
"3876",2019-09-30,3,-112.84,112.84
"3877",2019-10-01,1.436,-112.85,112.85
"3878",2019-10-02,1.436,-112.86,112.86
"3879",2019-10-03,1.436,-112.87,112.87
"3880",2019-10-04,1.436,-112.88,112.88
"3881",2019-10-05,1.436,-112.89,112.89
"3882",2019-10-06,1.436,-112.9,112.9
"3883",2019-10-07,1.436,-112.91,112.91
"3884",2019-10-08,1.436,-112.92,112.92
"3885",2019-10-09,1.436,NA,NA
"3886",2019-10-10,1.436,NA,NA
"3887",2019-10-11,1.436,-112.93,112.93
"3888",2019-10-12,1.436,-112.94,112.94
"3889",2019-10-13,1.436,-112.95,112.95
"3890",2019-10-14,1.436,-112.96,112.96
"3891",2019-10-15,1.436,-112.97,112.97
"3892",2019-10-16,1.436,-112.98,112.98
"3893",2019-10-17,1.436,-112.99,112.99
"3894",2019-10-18,1.436,-113,113
"3895",2019-10-19,1.436,-113.01,113.01
"3896",2019-10-20,1.436,-113.02,113.02
"3897",2019-10-21,1.436,-113.03,113.03
"3898",2019-10-22,1.436,-113.04,113.04
"3899",2019-10-23,1.436,-113.05,113.05
"3900",2019-10-24,1.436,-113.06,113.06
"3901",2019-10-25,1.436,-113.09,113.09
"3902",2019-10-26,1.436,-113.1,113.1
"3903",2019-10-27,1.436,-113.11,113.11
"3904",2019-10-28,1.436,-113.12,113.12
"3905",2019-10-29,1.436,-113.13,113.13
"3906",2019-10-30,1.436,-113.14,113.14
"3907",2019-10-31,1.436,-113.15,113.15
"3908",2019-11-01,9.084,-113.16,113.16
"3909",2019-11-02,9.084,-113.17,113.17
"3910",2019-11-03,9.084,-113.18,113.18
"3911",2019-11-04,9.084,-113.19,113.19
"3912",2019-11-05,9.084,-113.2,113.2
"3913",2019-11-06,9.084,-113.21,113.21
"3914",2019-11-07,9.084,-113.22,113.22
"3915",2019-11-08,9.084,-113.23,113.23
"3916",2019-11-09,9.084,-113.24,113.24
"3917",2019-11-10,9.084,-113.25,113.25
"3918",2019-11-11,9.084,-113.26,113.26
"3919",2019-11-12,9.084,-113.27,113.27
"3920",2019-11-13,9.084,-113.28,113.28
"3921",2019-11-14,9.084,-113.29,113.29
"3922",2019-11-15,9.084,-113.3,113.3
"3923",2019-11-16,9.084,-113.31,113.31
"3924",2019-11-17,9.084,-113.32,113.32
"3925",2019-11-18,9.084,-113.33,113.33
"3926",2019-11-19,9.084,-113.34,113.34
"3927",2019-11-20,9.084,-113.35,113.35
"3928",2019-11-21,9.084,-113.36,113.36
"3929",2019-11-22,9.084,-113.37,113.37
"3930",2019-11-23,9.084,-113.38,113.38
"3931",2019-11-24,9.084,-113.39,113.39
"3932",2019-11-25,9.084,-113.4,113.4
"3933",2019-11-26,9.084,-113.41,113.41
"3934",2019-11-27,9.084,-113.42,113.42
"3935",2019-11-28,9.084,-113.43,113.43
"3936",2019-11-29,9.084,-113.44,113.44
"3937",2019-11-30,9.084,NA,NA
"3938",2019-12-01,2.6,NA,NA
"3939",2019-12-02,2.6,-113.45,113.45
"3940",2019-12-03,2.6,-113.46,113.46
"3941",2019-12-04,2.6,-113.47,113.47
"3942",2019-12-05,2.6,-113.48,113.48
"3943",2019-12-06,2.6,-113.49,113.49
"3944",2019-12-07,2.6,-113.5,113.5
"3945",2019-12-08,2.6,-113.51,113.51
"3946",2019-12-09,2.6,-113.52,113.52
"3947",2019-12-10,2.6,-113.53,113.53
"3948",2019-12-11,2.6,-113.54,113.54
"3949",2019-12-12,2.6,-113.55,113.55
"3950",2019-12-13,2.6,-113.56,113.56
"3951",2019-12-14,2.6,-113.59,113.59
"3952",2019-12-15,2.6,-113.6,113.6
"3953",2019-12-16,2.6,-113.61,113.61
"3954",2019-12-17,2.6,-113.62,113.62
"3955",2019-12-18,2.6,-113.63,113.63
"3956",2019-12-19,2.6,-113.64,113.64
"3957",2019-12-20,2.6,-113.65,113.65
"3958",2019-12-21,2.6,-113.66,113.66
"3959",2019-12-22,2.6,-113.67,113.67
"3960",2019-12-23,2.6,-113.68,113.68
"3961",2019-12-24,2.6,-113.69,113.69
"3962",2019-12-25,2.6,-113.7,113.7
"3963",2019-12-26,2.6,-113.71,113.71
"3964",2019-12-27,2.6,-113.72,113.72
"3965",2019-12-28,2.6,-113.73,113.73
"3966",2019-12-29,2.6,-113.74,113.74
"3967",2019-12-30,2.6,-113.75,113.75
"3968",2019-12-31,2.6,-113.76,113.76
"3969",2020-01-01,2.2,-113.77,113.77
"3970",2020-01-02,0.2,-113.78,113.78
"3971",2020-01-03,0,-113.79,113.79
"3972",2020-01-04,0,-113.8,113.8
"3973",2020-01-05,0.2,-113.81,113.81
"3974",2020-01-06,0,-113.82,113.82
"3975",2020-01-07,0,-113.83,113.83
"3976",2020-01-08,0,-113.84,113.84
"3977",2020-01-09,0.2,-113.85,113.85
"3978",2020-01-10,0,-113.86,113.86
"3979",2020-01-11,0,-113.87,113.87
"3980",2020-01-12,0.2,-113.88,113.88
"3981",2020-01-13,0.2,-113.89,113.89
"3982",2020-01-14,0,-113.9,113.9
"3983",2020-01-15,0.2,-113.91,113.91
"3984",2020-01-16,0,-113.92,113.92
"3985",2020-01-17,0.2,-113.93,113.93
"3986",2020-01-18,7.8,-113.94,113.94
"3987",2020-01-19,1.6,-113.95,113.95
"3988",2020-01-20,0,-113.96,113.96
"3989",2020-01-21,0,-113.96,113.96
"3990",2020-01-22,0,-113.96,113.96
"3991",2020-01-23,0.2,-113.97,113.97
"3992",2020-01-24,0,-113.98,113.98
"3993",2020-01-25,4.2,-113.99,113.99
"3994",2020-01-26,0.2,-114,114
"3995",2020-01-27,0.2,-114.01,114.01
"3996",2020-01-28,2.2,-114.02,114.02
"3997",2020-01-29,0.2,-114.03,114.03
"3998",2020-01-30,0.2,-114.04,114.04
"3999",2020-01-31,0,-114.05,114.05
"4000",2020-02-01,16.4,-114.06,114.06
"4001",2020-02-02,2.4,-114.09,114.09
"4002",2020-02-03,0,-114.1,114.1
"4003",2020-02-04,3,-114.11,114.11
"4004",2020-02-05,0.8,-114.12,114.12
"4005",2020-02-06,0,-114.13,114.13
"4006",2020-02-07,0,-114.14,114.14
"4007",2020-02-08,0,-114.15,114.15
"4008",2020-02-09,0.2,-114.16,114.16
"4009",2020-02-10,0.4,-114.17,114.17
"4010",2020-02-11,0,-114.18,114.18
"4011",2020-02-12,0.2,-114.19,114.19
"4012",2020-02-13,0,-114.2,114.2
"4013",2020-02-14,8.2,-114.21,114.21
"4014",2020-02-15,0,-114.22,114.22
"4015",2020-02-16,0.2,-114.23,114.23
"4016",2020-02-17,0,-114.24,114.24
"4017",2020-02-18,0,-114.25,114.25
"4018",2020-02-19,4.6,-114.26,114.26
"4019",2020-02-20,0.2,-106.92,106.92
"4020",2020-02-21,0,-106.47,106.47
"4021",2020-02-22,0,-105.96,105.96
"4022",2020-02-23,0,-105.6,105.6
"4023",2020-02-24,0,-105.29,105.29
"4024",2020-02-25,0,-104.93,104.93
"4025",2020-02-26,5,-104.82,104.82
"4026",2020-02-27,4.8,-104.49,104.49
"4027",2020-02-28,6.2,-104.15,104.15
"4028",2020-02-29,0,-103.78,103.78
"4029",2020-03-01,0,NA,NA
"4030",2020-03-02,18.8,-103.27,103.27
"4031",2020-03-03,8.8,-104.06,104.06
"4032",2020-03-04,0.2,-104.49,104.49
"4033",2020-03-05,0.2,-104.57,104.57
"4034",2020-03-06,8.6,-104.56,104.56
"4035",2020-03-07,2.6,-104.35,104.35
"4036",2020-03-08,0.2,-104.22,104.22
"4037",2020-03-09,0,-104.08,104.08
"4038",2020-03-10,0,-103.83,103.83
"4039",2020-03-11,0,-103.54,103.54
"4040",2020-03-12,0,-103.34,103.34
"4041",2020-03-13,0,-103.24,103.24
"4042",2020-03-14,0,-103.1,103.1
"4043",2020-03-15,0.2,-103.09,103.09
"4044",2020-03-16,0,-102.92,102.92
"4045",2020-03-17,0,-102.6,102.6
"4046",2020-03-18,0,-102.5,102.5
"4047",2020-03-19,0.2,-102.39,102.39
"4048",2020-03-20,0,-102.42,102.42
"4049",2020-03-21,0,-102.5,102.5
"4050",2020-03-22,0,-102.26,102.26
"4051",2020-03-23,0,-102.58,102.58
"4052",2020-03-24,0.6,-102.38,102.38
"4053",2020-03-25,0,-102.24,102.24
"4054",2020-03-26,0,-102.27,102.27
"4055",2020-03-27,0,-102.11,102.11
"4056",2020-03-28,9.2,-102.03,102.03
"4057",2020-03-29,2.6,-101.89,101.89
"4058",2020-03-30,1.6,-101.7,101.7
"4059",2020-03-31,1.2,-101.89,101.89
"4060",2020-04-01,0.4,-101.61,101.61
"4061",2020-04-02,0,-101.36,101.36
"4062",2020-04-03,0,-101.2,101.2
"4063",2020-04-04,0,-101.07,101.07
"4064",2020-04-05,0,-100.89,100.89
"4065",2020-04-06,0,-100.65,100.65
"4066",2020-04-07,0,-100.23,100.23
"4067",2020-04-08,0,-99.91,99.91
"4068",2020-04-09,0,-99.65,99.65
"4069",2020-04-10,0,-99.35,99.35
"4070",2020-04-11,0,-99.11,99.11
"4071",2020-04-12,0,-98.8,98.8
"4072",2020-04-13,0,-98.59,98.59
"4073",2020-04-14,1.4,-98.37,98.37
"4074",2020-04-15,0,-98.23,98.23
"4075",2020-04-16,0,-97.92,97.92
"4076",2020-04-17,0,-97.61,97.61
"4077",2020-04-18,0,-97.26,97.26
"4078",2020-04-19,0,-96.89,96.89
"4079",2020-04-20,18.2,-96.58,96.58
"4080",2020-04-21,1,-96.48,96.48
"4081",2020-04-22,8.8,-96.22,96.22
"4082",2020-04-23,0,-95.96,95.96
"4083",2020-04-24,0,-95.74,95.74
"4084",2020-04-25,0.2,-95.39,95.39
"4085",2020-04-26,0,-95.06,95.06
"4086",2020-04-27,0,-94.85,94.85
"4087",2020-04-28,15.4,-94.8,94.8
"4088",2020-04-29,6.8,-94.62,94.62
"4089",2020-04-30,0,-94.21,94.21
"4090",2020-05-01,0,-93.99,93.99
"4091",2020-05-02,1.6,-93.65,93.65
"4092",2020-05-03,0,-93.26,93.26
"4093",2020-05-04,0,-92.82,92.82
"4094",2020-05-05,0,-92.46,92.46
"4095",2020-05-06,0,-92.06,92.06
"4096",2020-05-07,0,-91.65,91.65
"4097",2020-05-08,0,-91.28,91.28
"4098",2020-05-09,0,-90.88,90.88
"4099",2020-05-10,0,-90.49,90.49
"4100",2020-05-11,2.8,-90.17,90.17
"4101",2020-05-12,5.6,-89.78,89.78
"4102",2020-05-13,0.4,-89.49,89.49
"4103",2020-05-14,0,-89.15,89.15
"4104",2020-05-15,0,-88.63,88.63
"4105",2020-05-16,0,-88.08,88.08
"4106",2020-05-17,0,-87.86,87.86
"4107",2020-05-18,0,-87.42,87.42
"4108",2020-05-19,76,-87.04,87.04
"4109",2020-05-20,3.2,-86.76,86.76
"4110",2020-05-21,0,-86.51,86.51
"4111",2020-05-22,0,-86.24,86.24
"4112",2020-05-23,0,-85.86,85.86
"4113",2020-05-24,0,-85.45,85.45
"4114",2020-05-25,0,-85,85
"4115",2020-05-26,0,-84.61,84.61
"4116",2020-05-27,0,-84.13,84.13
"4117",2020-05-28,0,-83.75,83.75
"4118",2020-05-29,22.8,-83.37,83.37
"4119",2020-05-30,2.4,-83.18,83.18
"4120",2020-05-31,0.4,-82.93,82.93
"4121",2020-06-01,0,-82.48,82.48
"4122",2020-06-02,4.4,-81.83,81.83
"4123",2020-06-03,0.6,-81.64,81.64
"4124",2020-06-04,8,-81.23,81.23
"4125",2020-06-05,20,-81.51,81.51
"4126",2020-06-06,0.2,-81.16,81.16
"4127",2020-06-07,0,-80.81,80.81
"4128",2020-06-08,2.6,-80.27,80.27
"4129",2020-06-09,1.6,-79.73,79.73
"4130",2020-06-10,3.6,-79.3,79.3
"4131",2020-06-11,6.2,-79.12,79.12
"4132",2020-06-12,0.2,-78.63,78.63
"4133",2020-06-13,0.8,-78.29,78.29
"4134",2020-06-14,1.6,-77.9,77.9
"4135",2020-06-15,4.8,-77.43,77.43
"4136",2020-06-16,0.6,-77.14,77.14
"4137",2020-06-17,10,-76.89,76.89
"4138",2020-06-18,2.8,-76.42,76.42
"4139",2020-06-19,0.2,-76.39,76.39
"4140",2020-06-20,0,-76.01,76.01
"4141",2020-06-21,0,-75.64,75.64
"4142",2020-06-22,0,-75.31,75.31
"4143",2020-06-23,0,-74.88,74.88
"4144",2020-06-24,0,-74.58,74.58
"4145",2020-06-25,0,-74.29,74.29
"4146",2020-06-26,0,-73.93,73.93
"4147",2020-06-27,0,-73.6,73.6
"4148",2020-06-28,0,-73.14,73.14
"4149",2020-06-29,0,-72.88,72.88
"4150",2020-06-30,0,-72.55,72.55
