"","Date","Rainfall_Le_Croci","Rainfall_Cavallina","Rainfall_S_Agata","Rainfall_Mangona","Rainfall_S_Piero","Rainfall_Vernio","Rainfall_Stia","Rainfall_Consuma","Rainfall_Incisa","Rainfall_Montevarchi","Rainfall_S_Savino","Rainfall_Laterina","Rainfall_Bibbiena","Rainfall_Camaldoli","Temperature_Firenze","Hydrometry_Nave_di_Rosano","Season"
"1952",2016-05-06,0,0,0,10.6,0.4,5,0,0,0,0,0,0,0,0,18.5,1.7,"Spring"
"1953",2016-05-07,1,0,1,2.2,1.4,9,16,16,1.6,10,10,10,16,16,17.55,1.46,"Spring"
"1954",2016-05-08,0,0,0,0.2,0.2,5,5,5,0.2,3,1,3,5,5,20.55,1.3,"Spring"
"1955",2016-05-09,0.2,0.2,0.2,0,0.2,4,1,1,0.2,1,0,1,1,1,21.75,1.56,"Spring"
"1956",2016-05-10,17,12.6,25.6,28.6,17,1,0,0,0,2,2,2,0,0,23,1.56,"Spring"
"1957",2016-05-11,4.6,7.4,6.4,15.6,11.4,32,1,1,5,1,1,1,1,1,19.05,1.74,"Spring"
"1958",2016-05-12,7.8,8.6,13.6,43.6,8.6,26,16,16,0,14,12,14,16,16,18.35,1.7,"Spring"
"1959",2016-05-13,4.8,1.2,7.2,3.8,6.8,18,10,10,7.4,2,16,2,10,10,17.25,1.42,"Spring"
"1960",2016-05-14,5.8,2.4,1.6,12.4,3.4,20,9,9,4,9,6,9,9,9,20.8,1.9,"Spring"
"1961",2016-05-15,12.6,4.2,1.8,2.6,2.6,27.1,30.1,30.1,8.8,6,14,6,30.1,30.1,19.15,1.87,"Spring"
"1962",2016-05-16,0,0,0,0,0,15,8,8,0,3,11,3,8,8,12,1.93,"Spring"
"1963",2016-05-17,0,0,0,0,0,6,8,8,0.4,3,2,3,8,8,18.4,1.9,"Spring"
"1964",2016-05-18,19.6,19.8,12,17.2,17.6,0,0,0,0.6,0,0,0,0,0,17.1,1.78,"Spring"
"1965",2016-05-19,0,0.2,0.4,0,0,41,28,28,3.2,14,27.1,14,28,28,17.7,1.88,"Spring"
"1966",2016-05-20,0,0,0,0,0,1,2,2,0,0,2,0,2,2,19.2,2,"Spring"
"1967",2016-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.95,2.02,"Spring"
"1968",2016-05-22,7.8,14.2,5.4,17.6,10,0,0,0,0,0,0,0,0,0,23.3,1.46,"Spring"
"1969",2016-05-23,0.2,0,0.2,0.2,0.4,29,14,14,6.4,17,13,17,14,14,19,1.55,"Spring"
"1970",2016-05-24,0,0,0,0,0,2,6,6,0,2,8,2,6,6,19.65,1.39,"Spring"
"1971",2016-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,1.28,"Spring"
"1972",2016-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,1.4,"Spring"
"1973",2016-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,1.5,"Spring"
"1974",2016-05-28,9.8,13.2,9.4,11.2,8.6,0,0,0,0,0,0,0,0,0,26.6,1.39,"Spring"
"1975",2016-05-29,0.8,0.4,0.8,2.8,0.2,29,19,19,11.2,10,13,10,19,19,21,1.3,"Spring"
"1976",2016-05-30,1.4,3,0.4,0,0.2,7,0,0,0,0,0,0,0,0,21.65,1.45,"Spring"
"1977",2016-05-31,0.6,0.2,0,0.2,0,9,8,8,0,6,8,6,8,8,19.85,1.23,"Spring"
"1978",2016-06-01,8.4,1.2,1.8,3.8,0.8,11,6,6,9,11,11,11,6,6,20.3,1.28,"Summer"
"1979",2016-06-02,0.6,0,0,0.4,0.2,19,13,13,5.6,13,23,13,13,13,18.9,1.47,"Summer"
"1980",2016-06-03,0,0,0,0,0,8,3,3,3,6,5,6,3,3,20.1,1.47,"Summer"
"1981",2016-06-04,3,1.6,2,1.6,1.2,4,6,6,0.8,7,10,7,6,6,23.15,1.47,"Summer"
"1982",2016-06-05,42.4,0,1.8,6.4,2.8,3,3,3,0.2,1,11,1,3,3,24.65,1.42,"Summer"
"1983",2016-06-06,0.2,0,0,0,0,17.1,8,8,4.6,10,8,10,8,8,20.8,1.46,"Summer"
"1984",2016-06-07,12.4,6.4,5.6,3,6.6,6,6,6,4.4,10,3,10,6,6,23,1.59,"Summer"
"1985",2016-06-08,4.2,1,11.8,4.4,2.8,8,11,11,28.8,17.1,6,17.1,11,11,22.55,1.64,"Summer"
"1986",2016-06-09,1.6,0,1,0.6,1.4,23,30.1,30.1,7,17,30,17,30.1,30.1,21.45,1.62,"Summer"
"1987",2016-06-10,5.4,18,2,0,2.8,2,5,5,0,3,3,3,5,5,26.5,1.9,"Summer"
"1988",2016-06-11,5.6,0.4,1.6,1,5.8,0,10,10,0.6,3,3,3,10,10,23.9,1.73,"Summer"
"1989",2016-06-12,0.2,0.2,0.8,7,0,9,25,25,15,14,19,14,25,25,26.9,1.59,"Summer"
"1990",2016-06-13,1.8,1,0.6,1,1.8,17,10,10,0,2,5,2,10,10,22.35,1.99,"Summer"
"1991",2016-06-14,0,0,0,0.2,0,36,8,8,1.6,8,8,8,8,8,22.1,2.06,"Summer"
"1992",2016-06-15,1,0.6,0,0.4,0.2,3,0,0,0,0,0,0,0,0,24.2,1.76,"Summer"
"1993",2016-06-16,9,10.4,4.8,9.2,7,2,2,2,0.4,0,3,0,2,2,27.5,1.65,"Summer"
"1994",2016-06-17,0,0,0,0,0,6,3,3,0,6,3,6,3,3,23.55,1.46,"Summer"
"1995",2016-06-18,0,0,0.4,0.8,0,0,3,3,0.2,0,3,0,3,3,23.45,1.43,"Summer"
"1996",2016-06-19,0.2,0,0,0.4,0,17,18.1,18.1,2,16.1,18.1,16.1,18.1,18.1,21,1.39,"Summer"
"1997",2016-06-20,0,0,0,0,0,3,9,9,0,6,4,6,9,9,22.4,1.56,"Summer"
"1998",2016-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,1.19,"Summer"
"1999",2016-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.85,1.16,"Summer"
"2000",2016-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.05,1.24,"Summer"
"2001",2016-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,1.23,"Summer"
"2002",2016-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.15,1.23,"Summer"
"2003",2016-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3,1.19,"Summer"
"2004",2016-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,1.18,"Summer"
"2005",2016-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,1.18,"Summer"
"2006",2016-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,1.18,"Summer"
"2007",2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,1.18,"Summer"
"2008",2016-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.15,1.09,"Summer"
"2009",2016-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.75,1.08,"Summer"
"2010",2016-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.45,1.08,"Summer"
"2011",2016-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,1.16,"Summer"
"2012",2016-07-05,0.4,0,0.2,0,0,0,3,3,0,0,6,0,3,3,33.45,1.09,"Summer"
"2013",2016-07-06,0,0,0,0,0,15,8,8,10,10,8,10,8,8,34.3,1.09,"Summer"
"2014",2016-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1.24,"Summer"
"2015",2016-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.25,1.16,"Summer"
"2016",2016-07-09,0,0,0,0,2.6,3,0,0,0,0,0,0,0,0,32.3,1.08,"Summer"
"2017",2016-07-10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33.85,1.07,"Summer"
"2018",2016-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7,1.06,"Summer"
"2019",2016-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,1.05,"Summer"
"2020",2016-07-13,0,0,0,0,0,2,3,3,3,3,17.1,3,3,3,28.45,1.06,"Summer"
"2021",2016-07-14,0.8,0,7.2,2.4,4.8,6,0,0,0,0,0,0,0,0,26.65,1.05,"Summer"
"2022",2016-07-15,0,0,0,0,0,9,10,10,6,6,9,6,10,10,20,1.17,"Summer"
"2023",2016-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,1.23,"Summer"
"2024",2016-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.75,1.12,"Summer"
"2025",2016-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,1.05,"Summer"
"2026",2016-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6,1.04,"Summer"
"2027",2016-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,1.04,"Summer"
"2028",2016-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.15,1.02,"Summer"
"2029",2016-07-22,0.8,0,0.4,1.6,0.8,0,0,0,0,0,0,0,0,0,27.1,1.04,"Summer"
"2030",2016-07-23,0,0,1,0.4,0.8,3,3,3,3,3,3,3,3,3,26.25,1.06,"Summer"
"2031",2016-07-24,12.8,15,14.4,0,7,0,3,3,6,6,5,6,3,3,27.35,1.06,"Summer"
"2032",2016-07-25,0.2,0,0.2,0,0.2,5,7,7,3,3,0,3,7,7,26.3,1.09,"Summer"
"2033",2016-07-26,2.8,10.8,5.6,45.8,0.8,8,6,6,8,8,4,8,6,6,26.7,1.07,"Summer"
"2034",2016-07-27,0,0,0,0,0,15,11,11,3,3,11,3,11,11,27.95,1.09,"Summer"
"2035",2016-07-28,0,0,0,0,0,0,6,6,5,5,18.1,5,6,6,27.05,1.09,"Summer"
"2036",2016-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,1.08,"Summer"
"2037",2016-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.15,1.13,"Summer"
"2038",2016-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,1.06,"Summer"
"2039",2016-08-01,0,0,0,0,0,8,11,11,5,5,3,5,11,11,27.8,1.05,"Summer"
"2040",2016-08-02,0,0,0,0,0,5,0,0,0,0,0,0,0,0,27.1,1.1,"Summer"
"2041",2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6,1.08,"Summer"
"2042",2016-08-04,3,0.4,0.8,1.2,6.6,0,0,0,0,0,0,0,0,0,30.45,1.06,"Summer"
"2043",2016-08-05,3.2,1.6,7,4.2,2.8,17,14,14,12,12,9,12,14,14,23.8,1.06,"Summer"
"2044",2016-08-06,0,0,0,0,0,2,12,12,8,8,9,8,12,12,23.65,1.09,"Summer"
"2045",2016-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.05,1.15,"Summer"
"2046",2016-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.15,1.13,"Summer"
"2047",2016-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.55,1.16,"Summer"
"2048",2016-08-10,0,0,0,0,0,16,45,45,8,8,15,8,45,45,27.55,1.11,"Summer"
"2049",2016-08-11,0,0,0,0,0,0,2,2,0,0,2,0,2,2,24.15,1.1,"Summer"
"2050",2016-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,1.09,"Summer"
"2051",2016-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75,1.09,"Summer"
"2052",2016-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.35,1.08,"Summer"
"2053",2016-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,1.07,"Summer"
"2054",2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.45,1.05,"Summer"
"2055",2016-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.1,"Summer"
"2056",2016-08-18,0,0,0,1,0,2,5,5,2,2,3,2,5,5,28.1,1.09,"Summer"
"2057",2016-08-19,0,0,0,0,0,9,0,0,0,0,2,0,0,0,28.45,1.09,"Summer"
"2058",2016-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.35,1.04,"Summer"
"2059",2016-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.03,"Summer"
"2060",2016-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,1,"Summer"
"2061",2016-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,1.08,"Summer"
"2062",2016-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,1.11,"Summer"
"2063",2016-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,1.09,"Summer"
"2064",2016-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,1.06,"Summer"
"2065",2016-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.65,1.06,"Summer"
"2066",2016-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.75,1.06,"Summer"
"2067",2016-08-29,3.4,1,0.2,1,1,0,0,0,0,0,0,0,0,0,27.35,1.07,"Summer"
"2068",2016-08-30,0,0,0,0,0.2,18.1,15,15,28,28,48.1,28,15,15,26.65,1.1,"Summer"
"2069",2016-08-31,0,0,0,0,0,3,14,14,23.1,23.1,25.1,23.1,14,14,25.25,1.16,"Summer"
"2070",2016-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.25,1.19,"Autumn"
"2071",2016-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.45,1.2,"Autumn"
"2072",2016-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.18,"Autumn"
"2073",2016-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.11,"Autumn"
"2074",2016-09-05,3.6,0.8,4,5.6,1.2,0,3,3,3,3,5,3,3,3,28.8,1.09,"Autumn"
"2075",2016-09-06,0,0,0,0.2,0,8,8,8,3,3,3,3,8,8,24.4,1.06,"Autumn"
"2076",2016-09-07,0,0,0,0,0,0,1,1,0,0,0,0,1,1,23.05,1.05,"Autumn"
"2077",2016-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.35,1.05,"Autumn"
"2078",2016-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,1.05,"Autumn"
"2079",2016-09-10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26.1,1.05,"Autumn"
"2080",2016-09-11,0,0,0,0,0,3,3,3,0,0,5,0,3,3,26.3,1.05,"Autumn"
"2081",2016-09-12,0,0,0,0.8,0.4,0,0,0,0,0,0,0,0,0,26.35,1.05,"Autumn"
"2082",2016-09-13,0,0,0,0,0,9,6,6,3,3,8,3,6,6,25.85,1.05,"Autumn"
"2083",2016-09-14,2.2,0,1,0.8,1.2,0,0,0,0,0,0,0,0,0,24.95,1.05,"Autumn"
"2084",2016-09-15,66.6,91.8,83.8,102.8,80.6,8,5,5,8,8,5,8,5,5,23.75,1.08,"Autumn"
"2085",2016-09-16,1.4,0.2,0.2,0.8,1.2,82,36,36,54.9,54.9,30,54.9,36,36,19.7,1.26,"Autumn"
"2086",2016-09-17,9.8,1.4,15.4,6.4,9.8,9,2,2,2,2,0,2,2,2,19.95,1.32,"Autumn"
"2087",2016-09-18,0.2,0,0,0.2,0,14,16,16,27.1,27.1,29.1,27.1,16,16,19.1,1.18,"Autumn"
"2088",2016-09-19,0,0,0.2,0,0.2,0,0,0,0,0,5,0,0,0,18.9,1.15,"Autumn"
"2089",2016-09-20,0,0,0,0,0,3,2,2,5,5,3,5,2,2,19.6,1.13,"Autumn"
"2090",2016-09-21,0,0,0,0,0,8,3,3,0,0,6,0,3,3,19.5,1.13,"Autumn"
"2091",2016-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.95,1.09,"Autumn"
"2092",2016-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.85,1.1,"Autumn"
"2093",2016-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.15,1.07,"Autumn"
"2094",2016-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,1.15,"Autumn"
"2095",2016-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,1.16,"Autumn"
"2096",2016-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,1.17,"Autumn"
"2097",2016-09-28,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,19.45,1.08,"Autumn"
"2098",2016-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.15,"Autumn"
"2099",2016-09-30,3.4,3.4,1.8,3.6,2,0,0,0,0,0,0,0,0,0,20.6,1.14,"Autumn"
"2100",2016-10-01,8.8,6.4,9.4,5.2,9.4,3,2,2,6,6,2,6,2,2,20.65,1.09,"Autumn"
"2101",2016-10-02,0,0,1.2,6.6,0.4,8,12,12,25,25,25,25,12,12,20.45,1.19,"Autumn"
"2102",2016-10-03,0,0,0,0,0.2,8,8,8,0,0,2,0,8,8,18.3,1.12,"Autumn"
"2103",2016-10-04,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,15.65,1.07,"Autumn"
"2104",2016-10-05,0.8,0,0.4,0.8,0.2,0,3,3,0,0,0,0,3,3,15.35,1.04,"Autumn"
"2105",2016-10-06,0,0,0,0,0,3,1,1,1,1,3,1,1,1,14.25,1.04,"Autumn"
"2106",2016-10-07,14.6,7.6,10,7.6,15.6,0,3,3,6,6,9,6,3,3,14.7,1.05,"Autumn"
"2107",2016-10-08,0.8,2.2,3.8,4.4,2,11,31,31,15,15,3,15,31,31,13.15,1.11,"Autumn"
"2108",2016-10-09,0.2,0,0.2,0,1.8,4,3,3,2,2,2,2,3,3,15.35,1.16,"Autumn"
"2109",2016-10-10,0,0,0,0,0,4,7,7,5,5,2,5,7,7,13.35,1.1,"Autumn"
"2110",2016-10-11,0,0,0,0,0,3,5,5,4,4,4,4,5,5,11.2,1.08,"Autumn"
"2111",2016-10-12,7.2,4.8,9,3.2,6,0,0,0,0,0,0,0,0,0,10.55,1.14,"Autumn"
"2112",2016-10-13,49.4,45.6,50.6,76.6,48.6,7,7,7,4,4,8,4,7,7,11.7,1.08,"Autumn"
"2113",2016-10-14,0.2,0,0.2,0.2,0,140,24,24,28,28,15,28,24,24,16,1.33,"Autumn"
"2114",2016-10-15,0,0,0.2,0,0.2,7,12,12,8,8,25,8,12,12,16.85,1.89,"Autumn"
"2115",2016-10-16,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,16.2,1.85,"Autumn"
"2116",2016-10-17,0.8,0,0.2,0.2,0.6,0,0,0,0,0,0,0,0,0,16.35,1.55,"Autumn"
"2117",2016-10-18,5.2,0.2,5.8,8.2,3.4,4,4,4,3,3,3,3,4,4,17.8,1.55,"Autumn"
"2118",2016-10-19,0.4,0,0.4,0.6,1.2,4,0,0,0,0,0,0,0,0,17.85,1.15,"Autumn"
"2119",2016-10-20,0.2,0,0,0.6,0.2,6,1,1,0,0,0,0,1,1,15.7,1.14,"Autumn"
"2120",2016-10-21,0.2,0,0.2,0.2,0.2,9,4,4,2,2,4,2,4,4,13.2,1.15,"Autumn"
"2121",2016-10-22,0,0.4,0.2,2.4,0.8,0,0,0,0,0,0,0,0,0,11.1,1.12,"Autumn"
"2122",2016-10-23,4.2,5.8,6.8,10.8,4,2,0,0,0,0,0,0,0,0,14.05,1.12,"Autumn"
"2123",2016-10-24,0.2,0,0.2,0,0.2,7,0,0,0,0,0,0,0,0,18.6,1.11,"Autumn"
"2124",2016-10-25,12.2,4.4,6,10.2,15.6,4,2,2,2,2,0,2,2,2,19.8,1.35,"Autumn"
"2125",2016-10-26,0.4,0.2,0,0.2,0,25,25,25,16.1,16.1,15,16.1,25,25,20.15,1.41,"Autumn"
"2126",2016-10-27,0,0,0,0,0,2,3,3,12,12,25,12,3,3,15.4,1.64,"Autumn"
"2127",2016-10-28,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,13.7,1.62,"Autumn"
"2128",2016-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.35,1.59,"Autumn"
"2129",2016-10-30,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,13.25,1.35,"Autumn"
"2130",2016-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,1.31,"Autumn"
"2131",2016-11-01,11.6,12.8,8,16.4,8.2,0,0,0,0,0,0,0,0,0,12.75,1.3,"Autumn"
"2132",2016-11-02,0.2,0,0.2,0.2,0,16,2,2,1,1,1,1,2,2,17.1,1.1,"Autumn"
"2133",2016-11-03,0,0,0,0,0,5,1,1,0,0,4,0,1,1,11.05,1.27,"Autumn"
"2134",2016-11-04,43.4,59.6,34,59.6,42.6,0,0,0,0,0,0,0,0,0,9.55,1.21,"Autumn"
"2135",2016-11-05,27.4,47.6,19.6,23.6,41.4,133,44,44,22,22,16,22,44,44,16.1,1.45,"Autumn"
"2136",2016-11-06,3.2,0,0.6,0,0.4,80,90,90,62,62,85.1,62,90,90,14.65,5.1,"Autumn"
"2137",2016-11-07,0.6,0,0.2,0,0.4,9,1,1,3,3,5,3,1,1,12.7,4.12,"Autumn"
"2138",2016-11-08,10,6.4,7.6,5.6,8.6,3,0,0,0,0,1,0,0,0,10.5,2.33,"Autumn"
"2139",2016-11-09,0,0.2,0,0.2,0,8,12,9.6,12,12,6,12,12,2.4,7.9,2,"Autumn"
"2140",2016-11-10,15.6,6.8,10.6,16,15,0,3,0.9,1,1,3,1,3,0.9,11.15,1.64,"Autumn"
"2141",2016-11-11,0.4,0.6,2.2,5.2,1.4,8,17,13.5,22.1,22.1,24,22.1,17,11.1,10.65,2.15,"Autumn"
"2142",2016-11-12,0,0,0.2,0,0.2,1,3,2.6,3,3,3,3,3,2.7,7.55,2.92,"Autumn"
"2143",2016-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,2.34,"Autumn"
"2144",2016-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,2.08,"Autumn"
"2145",2016-11-15,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,7.1,1.93,"Autumn"
"2146",2016-11-16,1.8,0.4,0.8,6.2,0.8,0,0,0,0,0,0,0,0,0,6.05,1.5,"Autumn"
"2147",2016-11-17,38.6,41.8,35,30.6,30.2,3,1,1,1,1,3,1,1,1,10,1.55,"Autumn"
"2148",2016-11-18,34.6,43.4,30.2,44.8,31.4,34,18,18,21,21,24,21,18,18,13.5,1.7,"Autumn"
"2149",2016-11-19,0.8,1,3,0,1.8,68,44,44,32,32,44,32,44,44,14.45,2.85,"Autumn"
"2150",2016-11-20,0.2,1,2.2,1.2,2.4,0,2,2,0,0,9,0,2,2,14.9,2.97,"Autumn"
"2151",2016-11-21,0,0,0,0,0,6,1,1,1,1,1,1,1,1,15.85,2.4,"Autumn"
"2152",2016-11-22,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,2.21,"Autumn"
"2153",2016-11-23,2.4,1.2,1.4,2.4,1.8,0,1,1,0,0,0,0,1,1,15.35,2.03,"Autumn"
"2154",2016-11-24,7.6,9,5.4,8.6,4.2,9,4,4,3,3,1,3,4,4,13.4,1.87,"Autumn"
"2155",2016-11-25,0,0,0,0,0,31,10,10,9,9,18,9,10,10,14,1.71,"Autumn"
"2156",2016-11-26,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,12.05,1.59,"Autumn"
"2157",2016-11-27,0.4,0.2,0.2,0.2,0.4,0,0,0,0,0,0,0,0,0,9.45,1.53,"Autumn"
"2158",2016-11-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.9,1.51,"Autumn"
"2159",2016-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,1.44,"Autumn"
"2160",2016-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,1.23,"Autumn"
"2161",2016-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,1.46,"Winter"
"2162",2016-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.65,1.35,"Winter"
"2163",2016-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,1.36,"Winter"
"2164",2016-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.36,"Winter"
"2165",2016-12-05,0.2,0,0,0,0.2,2,0,0,0,0,0,0,0,0,10.75,1.19,"Winter"
"2166",2016-12-06,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,8.15,1.36,"Winter"
"2167",2016-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,1.32,"Winter"
"2168",2016-12-08,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,5.55,1.32,"Winter"
"2169",2016-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1.27,"Winter"
"2170",2016-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,1.32,"Winter"
"2171",2016-12-11,0.2,0,0,0,0,0,1,1,1,1,0,1,1,1,11.7,1.31,"Winter"
"2172",2016-12-12,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,9.35,1.14,"Winter"
"2173",2016-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05,1.26,"Winter"
"2174",2016-12-14,0,0,0,0,0.2,0,0,0,0,0,1,0,0,0,6.75,1.28,"Winter"
"2175",2016-12-15,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,7.45,1.27,"Winter"
"2176",2016-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,1.13,"Winter"
"2177",2016-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,1.27,"Winter"
"2178",2016-12-18,1.2,0,0.2,0.2,0.4,0,0,0,0,0,0,0,0,0,2.65,1.25,"Winter"
"2179",2016-12-19,4.6,2.2,2.6,2.8,2.2,2,1,1,3,3,7,3,1,1,4.5,1.12,"Winter"
"2180",2016-12-20,0,0,0,0,0,23,9,9,9,9,7,9,9,9,9.7,1.28,"Winter"
"2181",2016-12-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.3,1.26,"Winter"
"2182",2016-12-22,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,6.4,1.24,"Winter"
"2183",2016-12-23,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,4.65,1.1,"Winter"
"2184",2016-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,1.26,"Winter"
"2185",2016-12-25,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,8.8,1.1,"Winter"
"2186",2016-12-26,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,7.3,1.11,"Winter"
"2187",2016-12-27,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,6.6,1.11,"Winter"
"2188",2016-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1.29,"Winter"
"2189",2016-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,1.08,"Winter"
"2190",2016-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1.23,"Winter"
"2191",2016-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.07,"Winter"
"2192",2017-01-01,16.2,10.2,7.4,6.4,14.6,0,0,0,0,0,0,0,0,0,2.7,1.23,"Winter"
"2193",2017-01-02,14.2,12.6,13.6,8.2,15,13.8,13,13,11,11,6,11,13,13,7.3,1.12,"Winter"
