"","Date","Rainfall_Gallicano","Rainfall_Pontetetto","Rainfall_Monte_Serra","Rainfall_Orentano","Rainfall_Borgo_a_Mozzano","Rainfall_Piaggione","Rainfall_Calavorno","Rainfall_Croce_Arcana","Rainfall_Tereglio_Coreglia_Antelminelli","Rainfall_Fabbriche_di_Vallico","Temperature_Orentano","Temperature_Monte_Serra","Temperature_Ponte_a_Moriano","Temperature_Lucca_Orto_Botanico","Volume_POL","Volume_CC1","Volume_CC2","Volume_CSA","Volume_CSAL","Hydrometry_Monte_S_Quirico","Hydrometry_Piaggione","CoS","DIEC","LT2","PAG","SAL"
"3221",2014-10-26,0,0,0,0,0,0,0,0,0,0,12.45,10.35,14.15,13.55,-9208.5552,-16181.2512,-11273.688,-4850.76129,-4490.006452,0.22,-1,-6.3,-4.42,NA,-1.62,-5.49
"3222",2014-10-27,0,0,0,0,0,0,0,0,0,0,11.5,8.6,12,11.9,-9693.216,-17032.896,-11867.04,-5106.064516,-4726.322581,0.23,-1,-6.27,-4.43,NA,-1.63,-5.46
"3223",2014-10-28,0,0,0,0,0,0,0,0,0,0,11.75,8.5,12.2,11.45,-9693.216,-17032.896,-11867.04,-5106.064516,-4726.322581,0.22,-1.01,-6.21,-4.4,NA,-1.64,-5.5
"3224",2014-10-29,0,0,0,0,0,0,0,0,0,0,12.2,9.15,12.75,11.3,-9693.216,-17032.896,-11867.04,-5106.064516,-4726.322581,0.22,-1.04,-6.23,-4.38,NA,-1.79,-5.51
"3225",2014-10-30,0,0,0,0,0,0,0,0,0,0,12.25,11.15,13.65,12.3,-9693.216,-17032.896,-11867.04,-5106.064516,-4726.322581,0.21,-1.05,-6.26,-4.39,NA,-1.62,-5.51
"3226",2014-10-31,0,0,0,0.2,0,0,0,0,0,0,11.85,12.15,13.85,12.15,-9693.216,-17032.896,-11867.04,-5106.064516,-4726.322581,0.21,-1.05,-6.37,-4.42,NA,-1.68,-5.62
"3227",2014-11-01,0,0,0,0,0,0,0,0,0,0,13.25,12.9,15.25,12.9,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.22,-1.05,-6.35,-4.47,NA,-1.69,-5.64
"3228",2014-11-02,0,0,0,0.2,0,0,0,0,0,0,12,11.45,13.5,12.25,-8310.762133,-16139.3904,-11101.32,-4928.346667,-3687.773333,0.21,-1.06,-6.33,-4.49,NA,-1.62,-5.67
"3229",2014-11-03,0,0,0,0.2,0,0,0,0,0,0.2,12.45,10.8,14.6,13.2,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.21,-1.05,-6.3,-4.5,NA,-1.7,-5.68
"3230",2014-11-04,9,0.8,0,0.6,1.4,0,0.4,0,1.2,6.2,16.85,11.95,17.75,17.2,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.22,-1.05,-6.34,-4.5,NA,-1.53,-5.63
"3231",2014-11-05,42.6,25.2,10.4,8.8,18.8,20.8,16.8,285,47.6,23.4,16.75,12.05,16,17,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.5,-0.3,-6.21,-4.36,NA,-1.44,-5.59
"3232",2014-11-06,43.4,52.8,24.8,19.8,65.2,52.6,52.4,22.2,52,50.8,14.4,10.1,13.5,14.15,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.87,0.75,-6.23,-3.89,NA,-1.05,-5.52
"3233",2014-11-07,18.2,8.4,0.2,1.8,5.4,7.4,9.6,4.4,0.2,28.2,15.15,11.95,15.5,15.65,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.69,0.11,-6.17,-3.74,NA,-1.04,-5.4
"3234",2014-11-08,0,0,0.2,0.2,0,0,0.2,0.6,0,0,14.85,12.05,15.95,14.95,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.5,-0.59,-6.17,-3.88,NA,-1.19,-5.37
"3235",2014-11-09,0,0.2,0.2,0,0,0,0,0.4,2.6,0,14.7,11.85,15.5,14.5,-8310.762133,-16139.3904,-11101.32,-4928.346667,-3687.773333,0.4,-0.99,-6.14,-4.06,NA,-1.3,-5.37
"3236",2014-11-10,53.2,47,55.8,12.2,40.4,48.8,43.2,17,48,54.8,14.55,11.4,15.3,14.8,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.76,0.24,-6.02,-3.89,NA,-0.52,-5.33
"3237",2014-11-11,59,56.4,24.6,31.2,49.4,50.6,51.6,12.4,29.2,61.2,15.75,10.55,15.5,15.55,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,1.11,1.36,-5.86,-3.22,NA,-0.3,-5.16
"3238",2014-11-12,11.6,6.2,16,8.4,10,7.2,9,1.2,12.8,2.6,14.55,10.2,14,14.3,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.84,0.59,-5.6,-3.13,NA,-0.61,-5
"3239",2014-11-13,11.8,2.4,1,2.2,9,6.2,7.6,2.8,0,10.8,15.9,10.05,15.85,15.15,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.71,0.22,-5.49,-3.16,NA,-0.89,-4.91
"3240",2014-11-14,0,0,5.4,0.2,0,0,0,1.4,0,0.2,15.35,10.3,15.6,14.9,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.64,0.02,NA,-3.2,NA,-0.76,-4.89
"3241",2014-11-15,2.6,0,27.8,0.4,0.2,0.6,0.4,0,45.2,3.4,13.85,10.9,13.9,14.25,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.64,0,NA,-3.35,NA,-0.84,-4.88
"3242",2014-11-16,73,19.2,13.4,29.4,58.8,29.4,57.4,32.2,18.2,69.6,12.75,8.25,12.75,13.4,-8310.762133,-16139.3904,-11101.32,-4928.346667,-3687.773333,1.11,1.46,-5.35,-2.85,NA,-0.75,-4.83
"3243",2014-11-17,22.4,8.6,34,18.6,19.2,6.4,14.2,0.6,36,17,9.3,6.6,9.3,10.25,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.95,0.98,-5.22,-2.75,NA,-0.54,-4.73
"3244",2014-11-18,29,39.6,6.8,30.4,36.8,40.8,30.8,3.6,31.8,34.8,12.2,7.35,12.05,11.95,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,1.02,1.18,-5.13,-2.55,NA,-0.09,-4.66
"3245",2014-11-19,39.6,6,0.6,15.8,44.6,37.2,72.2,7.4,3.4,66.6,11.7,9,12.25,11,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,1.06,1.29,-5.17,-2.21,NA,-0.49,-4.56
"3246",2014-11-20,0,0.2,0,0.4,0.2,0,0.2,0,0.2,1.8,10.25,10.1,11.55,9.95,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.83,0.6,-5.21,-2.21,-12.12,-0.42,-4.5
"3247",2014-11-21,0,0,5.6,0.2,0,0,0,0,0.4,0.2,8.2,8.9,9.55,8.7,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.7,0.19,-5.23,-2.39,-12.11,-0.67,-4.52
"3248",2014-11-22,0,4,0.6,1.8,0.4,2,0.4,0,1.6,1.4,12.5,10.4,12.05,12.55,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.65,0.01,-5.24,-2.55,-12.1,-0.61,-4.57
"3249",2014-11-23,2.4,0,0.2,0,0.8,0.2,2.2,0,0.4,2.4,14.95,11.9,16,14.6,-8310.762133,-16139.3904,-11101.32,-4928.346667,-3687.773333,0.55,-0.36,-5.28,-2.72,-12.11,-0.6,-4.59
"3250",2014-11-24,0,0.2,0.2,0.2,0,0,0,0,0.2,0.2,12.2,11.95,13.7,12.95,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.48,-0.62,-5.29,-2.89,-12.09,-0.7,-4.65
"3251",2014-11-25,0.2,0,12.4,0.2,0,0,0,0,4.6,0.2,13.85,11.7,14.4,14.3,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.52,-0.49,-5.29,-3.04,-12.06,-0.8,-4.71
"3252",2014-11-26,7.6,12.8,39.2,7.2,7.8,7.2,8.6,4.2,6.2,8.6,14.5,10.35,14.65,14.75,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.53,-0.48,-5.24,-3.13,-12.02,-0.81,-4.72
"3253",2014-11-27,31.2,13.8,12.4,20.4,9,11.8,6.8,9.6,7.8,12.4,14.15,10.05,14.5,14.5,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.57,-0.31,-5.2,-3.19,-11.99,-0.72,-4.72
"3254",2014-11-28,28,8.4,4.8,2,18,13.2,16.8,9.2,13.2,28.6,13.9,10.15,13.7,13.65,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.72,0.28,-5.17,NA,-11.98,-0.77,-4.7
"3255",2014-11-29,2.6,0.2,0.2,0.2,0,0.4,0.4,0,2.2,1.4,14.85,12.35,16.55,14.8,-8748.170667,-16988.832,-11685.6,-5187.733333,-3881.866667,0.66,0.07,-5.22,NA,-11.98,-0.88,-4.69
"3256",2014-11-30,2.2,0.2,0.2,0,1.4,0.6,2.8,2,3.2,3.4,15.45,11.6,15.7,15.75,-8310.762133,-16139.3904,-11101.32,-4928.346667,-3687.773333,0.61,-0.09,-5.26,NA,-11.95,-0.99,-4.67
"3257",2014-12-01,23.6,13.2,16.8,7.6,25,14.4,26.6,11.8,31,29.4,14,10.05,13.65,13.35,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.77,0.47,-5.24,NA,-11.9,-0.91,-4.67
"3258",2014-12-02,10.8,12.4,0.2,0,14.2,13.2,12.2,3.4,0.2,10.2,13.35,9.8,14.3,13.5,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.76,0.4,-5.25,NA,-11.92,-0.58,-4.67
"3259",2014-12-03,0.4,0,1,0,0,6.8,0.6,7,4,0.4,13.4,9.05,13.7,12.75,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.67,0.1,-5.3,NA,-11.95,-0.88,-4.65
"3260",2014-12-04,3.2,0.2,2,3.2,4.2,2.8,5.2,8.2,1.4,2.8,11.05,8.2,11.8,12.05,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.62,-0.07,-5.32,NA,-11.99,-0.9,-4.67
"3261",2014-12-05,0.2,0,6.8,0,0.6,0.2,0.4,0.2,0.4,0.4,10.8,6.9,11.3,12.05,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.57,-0.27,-5.36,NA,-11.99,-0.96,-4.72
"3262",2014-12-06,1.8,4.4,5.8,4.2,1,3.6,1,2.2,1.4,2.2,12.65,6.95,13.35,12.5,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.5,-0.53,-5.36,NA,-11.98,-0.98,-4.75
"3263",2014-12-07,0.2,6.2,0.4,4.4,1.6,6,0.4,3.2,0,2.8,9.25,5.6,8.85,9.6,-8183.376,-17322.984,-10871.496,-4767.191935,-3574.543548,0.48,-0.67,-5.4,NA,-11.99,-0.98,-4.76
"3264",2014-12-08,0,0,0,0,0,0,0.2,0,0,0,9.5,6.6,11,9.3,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.46,-0.75,-5.37,NA,-12,-1.13,-4.79
"3265",2014-12-09,0,0,0,0.2,0,0,0,0,0,0,7.75,4.3,7.8,9.4,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.43,-0.89,-5.39,NA,-11.99,-1.3,-4.81
"3266",2014-12-10,0,0,0,0,0,0,0,0,0,0,7.2,4.05,7.4,6.85,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.4,-0.94,-5.51,NA,-12.04,-1.3,-4.87
"3267",2014-12-11,0,0,0,0,0,0,0,0,0,0,6.7,6.5,7.6,6.4,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.32,-0.96,-5.51,NA,-12.01,-1.36,-4.89
"3268",2014-12-12,0,0,0.4,0,0,0,0,0,0,0,4.85,6.15,6.95,5.4,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.33,-0.95,-5.51,NA,-12.03,-1.45,-4.96
"3269",2014-12-13,2.2,2.6,10.6,1.4,3.8,5.4,2.6,0,17.4,3.6,9.9,7,8.85,9.3,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.35,-0.95,NA,NA,-12.04,-1.37,-4.98
"3270",2014-12-14,17.8,6.8,0.4,3.6,16.6,11,17.8,1,0.4,22.6,10.7,7.85,10.8,11.05,-8183.376,-17322.984,-10871.496,-4767.191935,-3574.543548,0.42,-0.95,-5.42,NA,-12.04,-1.41,-4.99
"3271",2014-12-15,1.2,0.4,14.4,0.4,0.2,0,0.6,0,8.6,1.2,10.9,7.45,11.55,11.2,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.44,-0.96,-5.4,NA,-12.02,-1.41,-5.01
"3272",2014-12-16,17.2,16.2,13.4,21.6,14.6,19.4,13.4,5.4,9.2,21,11,6.3,10.95,10.9,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.49,-0.64,-5.31,NA,-11.94,-1.1,-4.99
"3273",2014-12-17,2.2,0.2,0,0.2,0.6,0.6,1.8,1.4,0,1.6,9.5,6.75,11.1,10.3,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.49,-0.61,-5.3,NA,-11.96,-1.11,-5.02
"3274",2014-12-18,0,0,0,0.2,0,0,0,0,0.2,0,10.1,8,11.75,9.75,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.47,-0.71,-5.33,NA,-12.02,-1.23,-5.02
"3275",2014-12-19,0,0.2,0.2,0,0,0,0.2,0,0,0.2,9.1,8.15,9.6,9.7,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.45,-0.9,-5.37,NA,-12.05,-1.22,-5.02
"3276",2014-12-20,0,0,0.4,0,0,0,0,0,0,0,10.65,8.8,12.3,11.95,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.4,-0.92,-5.46,NA,-12.04,-1.25,-5.04
"3277",2014-12-21,0.2,0.2,0.4,0.2,0,0,0,0,0.2,0.4,9.7,9.25,11.95,10.1,-8183.376,-17322.984,-10871.496,-4767.191935,-3574.543548,0.36,-0.92,-5.46,NA,-12.07,-1.56,-5.08
"3278",2014-12-22,0,0,0,0,0.2,0,0.2,0,0,0,6,7.55,7.95,6.25,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.38,-0.92,NA,NA,-12.1,-1.34,-5.08
"3279",2014-12-23,0.2,0,0,0.2,0,0,0,0,0,0,9.05,7.05,10.7,9.65,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.34,-0.94,NA,NA,-12.08,-1.33,-5.12
"3280",2014-12-24,0,0,0,0,0,0,0,0,0,0,12.45,6.4,12.3,12.35,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.35,-0.91,NA,NA,-12.06,-1.56,-5.13
"3281",2014-12-25,0,0,0,0,0,0,0,0,0,0,9.65,6.35,9.85,10.25,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.34,-0.92,NA,NA,-12.02,-1.48,-5.17
"3282",2014-12-26,0,0.2,0.4,0,0,0,0.2,0,0,0,6.1,4.75,8.35,7.45,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.31,-0.94,NA,NA,-12.02,-1.54,-5.3
"3283",2014-12-27,0,0,40,0,0,0,0,0,16.2,0,1.05,2.75,1.65,1.85,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.38,-0.86,NA,NA,-11.92,-1.14,-5.26
"3284",2014-12-28,7.4,44.4,0,50,42,51.6,26.2,2,11.2,8.6,3.75,0.85,4.9,4.1,-8183.376,-17322.984,-10871.496,-4767.191935,-3574.543548,0.37,-0.88,-5.24,NA,-11.86,-0.96,-5.11
"3285",2014-12-29,25.8,0,0,0.2,3.4,0,11.2,14.8,3.2,7.8,2.75,0,3.05,3.5,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.32,-0.92,-5.3,NA,-12,-0.89,-5.08
"3286",2014-12-30,6.4,0,0,0,0.2,0,0,0.4,0,6.6,1.05,-1.95,0.9,2,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.31,-0.92,-5.27,NA,-12.03,-1.19,-5.08
"3287",2014-12-31,0,0,0,0,0,0,0,0,0,5.8,0.05,-3.4,1.5,1.05,-8614.08,-18234.72,-11443.68,-5018.096774,-3762.677419,0.3,-0.92,-5.21,NA,-12.03,-1,-5.1
"3288",2015-01-01,0,0,0,0,0,0,0,2,0,4.8,2.1,0.65,3,2.9,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.29,-0.92,-5.2,NA,-12.06,-1.09,-5.09
"3289",2015-01-02,0,0,0,0,0,0,0,0,0,6.6,4.85,6.65,6.65,4.9,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.28,-0.93,-5.16,NA,-12.05,-0.91,-5.13
"3290",2015-01-03,0,0,0,0,0,0,0,0,0,6.8,5.45,6.05,6.2,5.4,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.28,-0.93,-5.22,NA,-12.02,-1.24,-5.15
"3291",2015-01-04,0,0.2,0.4,0,0,0,0,0,0,0,9.9,9.45,10.25,9.4,-7960.080645,-16904.376,-10933.8768,-4924.309677,-3874.559677,0.28,-0.94,-5.23,NA,-11.98,-1.35,-5.19
"3292",2015-01-05,0,0,0,0,0,0,0,0,0,0,5.8,6,7,6.2,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.28,-0.94,-5.27,NA,-12.04,-1.36,-5.19
"3293",2015-01-06,0,0,0,0,0,0,0,0,0,0,5.5,6.65,6.25,5.6,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.3,-0.94,-5.31,NA,-12,-1.47,-5.17
"3294",2015-01-07,0.2,0,0,0.2,0,0,0.2,0,0,0,5.3,6.2,7.85,6.35,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.29,-0.94,-5.36,NA,-12.04,-1.56,-5.19
"3295",2015-01-08,0,0,0.4,0,0,0,0,0,0,0,8.5,6.05,9.65,8.3,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.26,-0.94,-5.39,NA,-12.06,-1.54,-5.21
"3296",2015-01-09,0,0,0.4,0,0,0,0,0,0,0,9.45,6.25,11,10.1,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.26,-0.94,-5.44,NA,-12.05,-1.61,-5.25
"3297",2015-01-10,0,0,0.8,0,0,0,0,0,0,0,11.05,7.35,11.2,11.6,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.26,-0.95,-5.5,NA,-12,-1.27,-5.26
"3298",2015-01-11,0,1,3.2,0.2,1,0.8,0.4,0,2.2,1.2,9.4,7.15,10.05,11.2,-7960.080645,-16904.376,-10933.8768,-4924.309677,-3874.559677,0.27,-0.94,-5.5,NA,-11.96,-1.68,-5.31
"3299",2015-01-12,0.6,1,0,0.6,2.4,2.2,1.4,16.8,0,1.4,6.55,6.9,8.2,7.8,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.26,-0.95,-5.55,NA,-12.05,-1.53,-5.3
"3300",2015-01-13,0,0,0,0,0,0,0,0,0,0,7.75,4.6,8.6,7.3,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.25,-0.95,-5.58,-3.9,-12.04,-1.57,-5.3
"3301",2015-01-14,0,0.2,3.6,0,0,0,0.2,0,1.4,0,8.85,5.95,9,9.15,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.28,-0.96,-5.54,-3.91,-11.99,-1.79,-5.3
"3302",2015-01-15,2,1.2,0,1.4,3.6,3.2,1.6,0,0.4,3.2,9.8,6.55,10.1,10.75,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.26,-0.97,-5.54,-3.92,-11.99,-1.57,-5.26
"3303",2015-01-16,0.2,0,1,0,0.6,0.2,0.8,0,6.6,0.6,9.4,7.15,10.4,10.9,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.29,-0.96,-5.53,-3.92,-11.96,-1.62,-5.26
"3304",2015-01-17,27.8,7.2,8.8,6.4,16.8,11.6,15.2,53.2,8.4,16.4,11.45,6.45,11.25,11.6,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.4,-0.82,-5.54,-3.89,-11.94,-1.61,-5.27
"3305",2015-01-18,2.8,0,0,0.2,0.2,0.6,1.4,0,0,1.2,6.65,4.05,8.65,7.95,-7960.080645,-16904.376,-10933.8768,-4924.309677,-3874.559677,0.4,-0.94,-5.6,-3.9,-11.96,-1.65,-5.26
"3306",2015-01-19,0,0.2,0,0,0,0,0.2,0,0,0,4.3,4.05,6.15,4.9,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.37,-0.96,-5.6,-3.93,-11.93,-1.6,-5.27
"3307",2015-01-20,0.2,0,0.4,0.2,0,0,0,0,0,0.2,7,4.6,8.9,7.4,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.31,-0.97,-5.59,-3.94,-11.9,-1.64,-5.27
"3308",2015-01-21,0.6,0.4,15.6,0.4,0.2,0.2,0.4,0,14,1.4,7.8,3.85,7.65,8.2,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.31,-0.95,-5.58,-3.95,-11.91,-1.69,-5.29
"3309",2015-01-22,46,31.2,17.8,23.6,37.2,32.6,33.8,0.6,27.2,55.2,9.15,3.7,8.6,8.45,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.49,-0.53,NA,-3.85,-11.9,-1.21,-5.29
"3310",2015-01-23,4.6,2.4,0,0.4,2.4,2.8,3.2,3,0,3.2,8.3,5.75,8.95,9.15,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.51,-0.59,-5.46,-3.74,-11.88,-1.2,-5.25
"3311",2015-01-24,0,0,0,0,0,0,0,14.4,0,0,9.15,5.15,9.1,9.35,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.42,-0.87,-5.46,-3.82,-11.91,-1.29,-5.25
"3312",2015-01-25,0,0,0,0,0,0,0,1.2,0,0,7.7,3.25,7,7.55,-7960.080645,-16904.376,-10933.8768,-4924.309677,-3874.559677,0.4,-0.84,-5.52,-3.86,-11.96,-1.27,-5.25
"3313",2015-01-26,0,0,0,0,0,0,0,2,0,0,4.95,2.65,6.1,5.8,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.38,-0.96,-5.54,-3.91,-12,-1.22,-5.25
"3314",2015-01-27,0,0,0,0,0,0,0,0,0,0,2.65,1.8,3.55,3.45,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.32,-0.97,-5.5,-3.94,-11.97,-1.35,-5.27
"3315",2015-01-28,0,0,0,0,0,0,0,0,0,0,3.45,2.7,4.75,4.85,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.33,-0.98,-5.5,-3.96,-11.97,-1.35,-5.3
"3316",2015-01-29,0,1.4,20.2,0.2,0,0.8,0,0,18.6,0,4.05,2.35,5.1,4.75,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.35,-0.96,-5.46,-3.96,-11.86,-1.47,-5.31
"3317",2015-01-30,65.6,48.4,31,61,74.4,74,68.2,2.2,39,90,5.95,3.15,6.7,6.6,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.75,0.23,-5.28,-3.58,-11.68,-1,-5.28
"3318",2015-01-31,0.2,1.4,2.8,2,2.2,1.2,1,0.4,2.8,4.2,3,1.75,4.65,3.45,-8379.032258,-17794.08,-11509.344,-5183.483871,-4078.483871,0.59,-0.26,-5.28,-3.37,-11.73,-1.1,-5.2
"3319",2015-02-01,4,6.2,1.4,10.6,5.4,5.2,3.6,0.8,1.8,3.4,5.45,1.35,6.25,5.7,-7901.8416,-16333.92,-11496.9456,-4763.673214,-4136.673214,0.49,-0.66,-5.31,-3.41,-11.77,-1.22,-5.16
"3320",2015-02-02,0,0,0.8,0.2,0,0,0,0,0,0,5.5,2.5,5.95,5.5,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.45,-0.85,-5.34,-3.52,-11.84,-1.13,-5.11
"3321",2015-02-03,1.4,11,10.6,8.2,9.2,12,6.4,0,8.4,3,3.95,-0.1,3.8,4.45,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.46,-0.84,-5.28,-3.6,-11.84,-1.17,-5.09
"3322",2015-02-04,15.4,4.8,0.6,1.4,6.2,6,7.2,11,1.6,14.6,8.95,2.4,8.05,8.15,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.44,-0.88,-5.22,-3.65,-11.83,-1.2,-5.08
"3323",2015-02-05,19.8,26.2,50,16.2,28.8,16.4,20.4,37.2,24.6,21,6.2,0.5,7.1,6.75,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.51,-0.59,-5.21,-3.62,-11.82,-0.94,-5.06
"3324",2015-02-06,12.2,16.6,6.4,11.6,24.2,10.8,15.8,44.6,2.6,14.2,5.45,-0.65,6.45,6.05,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.53,-0.56,-5.22,-3.48,-11.84,-0.92,-5
"3325",2015-02-07,0,0,0,0.4,0,0,0,27,0,0,4.55,-0.15,5.75,6.2,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.48,-0.75,-5.32,-3.43,-11.94,-0.89,-4.98
"3326",2015-02-08,0,0,0,0,0,0,0,0.4,0,0,3.7,1.05,4.7,4.25,-7901.8416,-16333.92,-11496.9456,-4763.673214,-4136.673214,0.45,-0.76,-5.34,-3.46,-11.91,-1.04,-4.96
"3327",2015-02-09,0,0,0,0,0,0,0,0.4,0,0,4.6,-0.8,3.15,4.35,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.4,-0.91,-5.32,-3.63,-11.98,-1.04,-4.96
"3328",2015-02-10,0,0,0,0,0,0,0,0,0,0,6.25,6.4,7.25,7.15,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.39,-0.92,-5.3,-3.67,-11.99,-1.09,-4.98
"3329",2015-02-11,0,0.2,0,0.2,0,0,0.2,0,0,0,8.4,9.4,10.05,8.7,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.37,-0.93,-5.29,-3.7,-11.99,-1.08,-5.01
"3330",2015-02-12,0.2,0,0,0,0,0,0,0,0,0,8.35,8.45,10,9.05,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.34,-0.94,-5.31,-3.71,-11.98,-1.14,-5.03
"3331",2015-02-13,0,0,2,0,0,0,0.2,0,0.8,0,7,5.4,7.9,7.6,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.36,-0.94,-5.29,-3.73,-11.98,-1.17,-5.06
"3332",2015-02-14,5.6,0,6.4,1.8,7.8,6.2,4.2,0,33.6,8.4,8.9,4.4,7.8,8.3,-8317.728,-17193.6,-12102.048,-5014.392857,-4354.392857,0.41,-0.83,-5.29,-3.73,-11.93,-1.18,-5.08
"3333",2015-02-15,74.6,44.2,23,31.2,60.2,46.4,57,0,29.2,100,9.05,3.85,8.9,9.15,-7901.8416,-16333.92,-11496.9456,-4763.673214,-4136.673214,0.74,0.28,-5.23,-3.37,-11.9,-0.98,-5.05
