"","Date","Rainfall_Settefrati","Temperature_Settefrati","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","lag9","rain4"
"962",2017-10-29,0,10.4,203.7224704,"2017","10","29","0","0","1","0","0","1",2017-10-29,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,0,8.6,0,0
"963",2017-10-30,0,12.1,202.4208462,"2017","10","30","0","0","1","0","0","1",2017-10-30,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,0,0,0,0
"964",2017-10-31,0,11.75,201.1240064,"2017","10","31","0","0","1","0","0","1",2017-10-31,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,0,0,8.6,0
"965",2017-11-01,0,10.3,197.7404036,"2017","11","1","0","0","1","0","0","1",2017-11-01,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,0,0,0,0
"966",2017-11-02,0,11,194.0916033,"2017","11","2","0","0","1","0","0","1",2017-11-02,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,0,0,0,0
"967",2017-11-03,4.8,8.95,191.8933704,"2017","11","3","0","0","1","0","0","1",2017-11-03,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,0,0,0,0
"968",2017-11-04,0,12.45,190.6589389,"2017","11","4","0","0","1","0","0","1",2017-11-04,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,0,0,0,0
"969",2017-11-05,26.4,12.15,189.0161411,"2017","11","5","0","0","1","0","0","1",2017-11-05,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,0,0,0,26.4
"970",2017-11-06,32.5,8.9,187.7531821,"2017","11","6","0","0","1","0","0","1",2017-11-06,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,26.4,0,0,0,0,32.5
"971",2017-11-07,11.8,7.3,216.111071,"2017","11","7","0","0","1","0","0","1",2017-11-07,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,32.5,0,0,0,0,11.8
"972",2017-11-08,0.2,7.95,223.9227733,"2017","11","8","0","0","1","0","0","1",2017-11-08,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,11.8,26.4,0,0,0,0
"973",2017-11-09,0.2,9.95,221.54346,"2017","11","9","0","0","1","0","0","1",2017-11-09,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,32.5,0,0,0,0
"974",2017-11-10,0.2,11.5,217.5781139,"2017","11","10","0","0","1","0","0","1",2017-11-10,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,11.8,26.4,0,0,0
"975",2017-11-11,0,10.75,217.719509,"2017","11","11","0","0","1","0","0","1",2017-11-11,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,32.5,0,0,0
"976",2017-11-12,1.6,10.45,221.7249337,"2017","11","12","0","0","1","0","0","1",2017-11-12,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,11.8,26.4,0,0
"977",2017-11-13,22.3,6.1,225.4145992,"2017","11","13","0","0","1","0","0","1",2017-11-13,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,0,0,0,32.5,0,22.3
"978",2017-11-14,10.2,5.55,259.3897386,"2017","11","14","0","0","1","0","0","1",2017-11-14,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,22.3,0,0,11.8,26.4,10.2
"979",2017-11-15,9.6,7.75,295.1046023,"2017","11","15","0","0","1","0","0","1",2017-11-15,2017.2,2017.4,"2017-10-01",233.226566163043,255.096660257609,261.258716941304,10.2,0,0,0,32.5,9.6
"980",2017-11-16,0.4,9.05,294.4036907,"2017","11","16","0","0","1","0","0","1",2017-11-16,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,9.6,22.3,0,0,11.8,0
"981",2017-11-17,0,10.6,295.9801211,"2017","11","17","0","0","1","0","0","1",2017-11-17,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,10.2,0,0,0,0
"982",2017-11-18,0,8.5,295.7582796,"2017","11","18","0","0","1","0","0","1",2017-11-18,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,9.6,22.3,0,0,0
"983",2017-11-19,0,7.35,295.5100706,"2017","11","19","0","0","1","0","0","1",2017-11-19,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,10.2,0,0,0
"984",2017-11-20,0,6.7,295.4729666,"2017","11","20","0","0","1","0","0","1",2017-11-20,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,9.6,22.3,0,0
"985",2017-11-21,0,8.05,295.5459414,"2017","11","21","0","0","1","0","0","1",2017-11-21,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,10.2,0,0
"986",2017-11-22,0,9.8,295.7672228,"2017","11","22","0","0","1","0","0","1",2017-11-22,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,9.6,22.3,0
"987",2017-11-23,0,9.65,295.7806701,"2017","11","23","0","0","1","0","0","1",2017-11-23,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,10.2,0
"988",2017-11-24,0,8.3,295.7173852,"2017","11","24","0","0","1","0","0","1",2017-11-24,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,9.6,0
"989",2017-11-25,1.6,10.05,295.5485176,"2017","11","25","0","0","1","0","0","1",2017-11-25,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,0,0
"990",2017-11-26,8,7.15,294.1446548,"2017","11","26","0","0","1","0","0","1",2017-11-26,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,0,8
"991",2017-11-27,0,3.45,295.1757923,"2017","11","27","0","0","1","0","0","1",2017-11-27,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,8,0,0,0,0,0
"992",2017-11-28,0,2.6,295.3606553,"2017","11","28","0","0","1","0","0","1",2017-11-28,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,0,0
"993",2017-11-29,70.7,6.45,295.3044281,"2017","11","29","0","0","1","0","0","1",2017-11-29,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,8,0,0,0,70.7
"994",2017-11-30,10,6.85,294.94456,"2017","11","30","0","0","1","0","0","1",2017-11-30,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,70.7,0,0,0,0,10
"995",2017-12-01,0.2,4.2,292.2808907,"2017","12","1","0","0","1","0","0","1",2017-12-01,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,10,0,8,0,0,0
"996",2017-12-02,0,3.6,289.3765766,"2017","12","2","0","0","1","0","0","1",2017-12-02,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,70.7,0,0,0,0
"997",2017-12-03,3.4,4.25,290.2921898,"2017","12","3","0","0","1","0","0","1",2017-12-03,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,10,0,8,0,0
"998",2017-12-04,0.2,3.55,290.513619,"2017","12","4","0","0","1","0","0","1",2017-12-04,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,70.7,0,0,0
"999",2017-12-05,0,4.5,290.4948093,"2017","12","5","0","0","1","0","0","1",2017-12-05,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,10,0,8,0
"1000",2017-12-06,0,6.1,290.2257957,"2017","12","6","0","0","1","0","0","1",2017-12-06,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,70.7,0,0
"1001",2017-12-07,0,4.5,289.1983236,"2017","12","7","0","0","1","0","0","1",2017-12-07,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,10,0,0
"1002",2017-12-08,4.4,5.5,289.7843458,"2017","12","8","0","0","1","0","0","1",2017-12-08,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,70.7,0
"1003",2017-12-09,10.2,2.2,289.5708477,"2017","12","9","0","0","1","0","0","1",2017-12-09,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,10,10.2
"1004",2017-12-10,1.6,0.55,288.9780702,"2017","12","10","0","0","1","0","0","1",2017-12-10,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,10.2,0,0,0,0,0
"1005",2017-12-11,38.8,7.05,289.0147123,"2017","12","11","0","0","1","0","0","1",2017-12-11,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,0,38.8
"1006",2017-12-12,14,9.15,281.715168,"2017","12","12","0","0","1","0","0","1",2017-12-12,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,38.8,10.2,0,0,0,14
"1007",2017-12-13,20.4,6.15,285.1038584,"2017","12","13","0","0","1","0","0","1",2017-12-13,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,14,0,0,0,0,20.4
"1008",2017-12-14,18.2,5.1,285.3618903,"2017","12","14","0","0","1","0","0","1",2017-12-14,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,20.4,38.8,10.2,0,0,18.2
"1009",2017-12-15,63.7,7.9,285.4003997,"2017","12","15","0","0","1","0","0","1",2017-12-15,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,18.2,14,0,0,0,63.7
"1010",2017-12-16,3.6,4.9,283.3420542,"2017","12","16","0","0","1","0","0","1",2017-12-16,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,63.7,20.4,38.8,10.2,0,0
"1011",2017-12-17,2.6,4.05,286.5973183,"2017","12","17","0","0","1","0","0","1",2017-12-17,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,18.2,14,0,0,0
"1012",2017-12-18,0,1.75,287.4071353,"2017","12","18","0","0","1","0","0","1",2017-12-18,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,63.7,20.4,38.8,10.2,0
"1013",2017-12-19,0,0.7,287.2590029,"2017","12","19","0","0","1","0","0","1",2017-12-19,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,18.2,14,0,0
"1014",2017-12-20,0,0.7,287.3006026,"2017","12","20","0","0","1","0","0","1",2017-12-20,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,63.7,20.4,38.8,0
"1015",2017-12-21,0,1.1,286.8537558,"2017","12","21","0","0","0","1","0","1",2017-12-21,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,18.2,14,0
"1016",2017-12-22,0,4.35,286.4238177,"2017","12","22","0","0","0","1","0","1",2017-12-22,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,63.7,20.4,0
"1017",2017-12-23,0,7.65,286.3746886,"2017","12","23","0","0","0","1","0","1",2017-12-23,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,18.2,0
"1018",2017-12-24,0,8.2,286.3188714,"2017","12","24","0","0","0","1","0","1",2017-12-24,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,63.7,0
"1019",2017-12-25,0,6.95,286.2877642,"2017","12","25","0","0","0","1","0","1",2017-12-25,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,0,0
"1020",2017-12-26,2,5.25,286.1409696,"2017","12","26","0","0","0","1","0","1",2017-12-26,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,0,0
"1021",2017-12-27,94.9,5.7,286.0215439,"2017","12","27","0","0","0","1","0","1",2017-12-27,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,0,0,0,0,94.9
"1022",2017-12-28,12.6,2.6,285.2833504,"2017","12","28","0","0","0","1","0","1",2017-12-28,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,94.9,0,0,0,0,12.6
"1023",2017-12-29,10,2.5,285.8690179,"2017","12","29","0","0","0","1","0","1",2017-12-29,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,12.6,0,0,0,0,10
"1024",2017-12-30,2,3.4,286.2840679,"2017","12","30","0","0","0","1","0","1",2017-12-30,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,10,94.9,0,0,0,0
"1025",2017-12-31,0,6.25,285.6586306,"2017","12","31","0","0","0","1","0","1",2017-12-31,2017.2,2017.4,"2018-01-01",286.558762156198,255.096660257609,261.258716941304,0,12.6,0,0,0,0
"1026",2018-01-01,5.2,6.2,285.520742,"2018","1","1","0","0","0","1","0","1",2018-01-01,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,10,94.9,0,0,5.2
"1027",2018-01-02,5,5.25,285.433921,"2018","1","2","0","0","0","1","0","1",2018-01-02,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,5.2,0,12.6,0,0,0
"1028",2018-01-03,1.2,5.3,285.4662226,"2018","1","3","0","0","0","1","0","1",2018-01-03,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,10,94.9,0,0
"1029",2018-01-04,0.2,8.75,285.3569507,"2018","1","4","0","0","0","1","0","1",2018-01-04,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,5.2,0,12.6,0,0
"1030",2018-01-05,0,8.3,285.1199166,"2018","1","5","0","0","0","1","0","1",2018-01-05,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,10,94.9,0
"1031",2018-01-06,0,9.8,273.0413193,"2018","1","6","0","0","0","1","0","1",2018-01-06,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,5.2,0,12.6,0
"1032",2018-01-07,0,11.95,283.4794891,"2018","1","7","0","0","0","1","0","1",2018-01-07,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,0,10,0
"1033",2018-01-08,0,13.45,283.8310706,"2018","1","8","0","0","0","1","0","1",2018-01-08,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,5.2,0,0
"1034",2018-01-09,8.3,10.9,283.9967967,"2018","1","9","0","0","0","1","0","1",2018-01-09,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,0,0,8.3
"1035",2018-01-10,9.6,7.3,284.2730616,"2018","1","10","0","0","0","1","0","1",2018-01-10,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,8.3,0,0,0,5.2,9.6
"1036",2018-01-11,14.6,5.1,284.4637546,"2018","1","11","0","0","0","1","0","1",2018-01-11,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,9.6,0,0,0,0,14.6
"1037",2018-01-12,0.4,6.85,284.8036611,"2018","1","12","0","0","0","1","0","1",2018-01-12,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,14.6,8.3,0,0,0,0
"1038",2018-01-13,0,5.25,284.9816316,"2018","1","13","0","0","0","1","0","1",2018-01-13,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,9.6,0,0,0,0
"1039",2018-01-14,0,4.8,285.1529731,"2018","1","14","0","0","0","1","0","1",2018-01-14,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,14.6,8.3,0,0,0
"1040",2018-01-15,4.6,6.6,285.409068,"2018","1","15","0","0","0","1","0","1",2018-01-15,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,9.6,0,0,0
"1041",2018-01-16,17.8,5.6,283.9526944,"2018","1","16","0","0","0","1","0","1",2018-01-16,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,14.6,8.3,0,17.8
"1042",2018-01-17,5.8,4.6,283.0114659,"2018","1","17","0","0","0","1","0","1",2018-01-17,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,17.8,0,0,9.6,0,5.8
"1043",2018-01-18,0.4,3.2,282.3880703,"2018","1","18","0","0","0","1","0","1",2018-01-18,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,5.8,0,0,14.6,8.3,0
"1044",2018-01-19,7.8,6.05,282.9912076,"2018","1","19","0","0","0","1","0","1",2018-01-19,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,17.8,0,0,9.6,7.8
"1045",2018-01-20,0.2,7.7,282.0988631,"2018","1","20","0","0","0","1","0","1",2018-01-20,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,7.8,5.8,0,0,14.6,0
"1046",2018-01-21,1.6,7.5,282.1848494,"2018","1","21","0","0","0","1","0","1",2018-01-21,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,17.8,0,0,0
"1047",2018-01-22,0.2,5.45,281.8416884,"2018","1","22","0","0","0","1","0","1",2018-01-22,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,7.8,5.8,0,0,0
"1048",2018-01-23,0,7.25,282.0142623,"2018","1","23","0","0","0","1","0","1",2018-01-23,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,17.8,0,0
"1049",2018-01-24,0,6.2,282.0716175,"2018","1","24","0","0","0","1","0","1",2018-01-24,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,7.8,5.8,0,0
"1050",2018-01-25,0,6.35,281.6197422,"2018","1","25","0","0","0","1","0","1",2018-01-25,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,0,17.8,0
"1051",2018-01-26,0,6.35,281.4174235,"2018","1","26","0","0","0","1","0","1",2018-01-26,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,7.8,5.8,0
"1052",2018-01-27,0,7.6,281.1780577,"2018","1","27","0","0","0","1","0","1",2018-01-27,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,0,0,0
"1053",2018-01-28,0,7.55,281.1924477,"2018","1","28","0","0","0","1","0","1",2018-01-28,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,0,7.8,0
"1054",2018-01-29,0,8.35,281.2367184,"2018","1","29","0","0","0","1","0","1",2018-01-29,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,0,0,0
"1055",2018-01-30,0,6.75,281.5212508,"2018","1","30","0","0","0","1","0","1",2018-01-30,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,0,0,0
"1056",2018-01-31,0,5.85,281.6421359,"2018","1","31","0","0","0","1","0","1",2018-01-31,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,0,0,0
"1057",2018-02-01,22.4,5.9,282.0379488,"2018","2","1","0","0","0","1","0","1",2018-02-01,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,0,0,22.4
"1058",2018-02-02,35.5,8.1,282.4608154,"2018","2","2","0","0","0","1","0","1",2018-02-02,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,22.4,0,0,0,0,35.5
"1059",2018-02-03,36.6,4.7,282.4608154,"2018","2","3","0","0","0","1","0","1",2018-02-03,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,35.5,0,0,0,0,36.6
"1060",2018-02-04,5,3.35,282.349854553333,"2018","2","4","0","0","0","1","0","1",2018-02-04,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,36.6,22.4,0,0,0,0
"1061",2018-02-05,0,5.55,282.400405885714,"2018","2","5","0","0","0","1","0","1",2018-02-05,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,35.5,0,0,0,0
"1062",2018-02-06,32.6,5.25,282.4608154,"2018","2","6","0","0","0","1","0","1",2018-02-06,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,36.6,22.4,0,0,32.6
"1063",2018-02-07,30.9,4.15,282.4608154,"2018","2","7","0","0","0","1","0","1",2018-02-07,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,32.6,0,35.5,0,0,30.9
"1064",2018-02-08,0.2,3.95,282.4608154,"2018","2","8","0","0","0","1","0","1",2018-02-08,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,30.9,0,36.6,22.4,0,0
"1065",2018-02-09,0,4.95,282.4608154,"2018","2","9","0","0","0","1","0","1",2018-02-09,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,32.6,0,35.5,0,0
"1066",2018-02-10,0,4.75,282.4608154,"2018","2","10","0","0","0","1","0","1",2018-02-10,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,30.9,0,36.6,22.4,0
"1067",2018-02-11,0,3.95,283.486346675,"2018","2","11","0","0","0","1","0","1",2018-02-11,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,32.6,0,35.5,0
"1068",2018-02-12,3.8,2.35,285.7669594,"2018","2","12","0","0","0","1","0","1",2018-02-12,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,30.9,0,36.6,0
"1069",2018-02-13,1,3.75,286.8690074,"2018","2","13","0","0","0","1","0","1",2018-02-13,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,32.6,0,0
"1070",2018-02-14,0.2,-0.3,286.8690074,"2018","2","14","0","0","0","1","1","1",2018-02-14,2018.1,2018.1,"2018-01-01",286.558762156198,270.257528838368,271.713163631303,0,0,0,30.9,0,0
"1071",2018-02-15,0,2.15,286.8690074,"2018","2","15","0","0","0","1","0","1",2018-02-15,2018.1,2018.1,"2018-04-01",262.877814112016,270.257528838368,271.713163631303,0,0,0,0,32.6,0
"1072",2018-02-16,0,5.25,286.8690074,"2018","2","16","0","0","0","1","0","1",2018-02-16,2018.1,2018.1,"2018-04-01",262.877814112016,270.257528838368,271.713163631303,0,0,0,0,30.9,0
"1073",2018-02-17,0,6.35,286.8690074,"2018","2","17","0","0","0","1","0","1",2018-02-17,2018.1,2018.1,"2018-04-01",262.877814112016,270.257528838368,271.713163631303,0,0,0,0,0,0
"1074",2018-02-18,13.6,5.55,287.030830628571,"2018","2","18","0","0","0","1","0","1",2018-02-18,2018.1,2018.1,"2018-04-01",262.877814112016,270.257528838368,271.713163631303,0,0,0,0,0,13.6
"1075",2018-02-19,6,6.05,287.030830628571,"2018","2","19","0","0","0","1","0","1",2018-02-19,2018.1,2018.1,"2018-04-01",262.877814112016,270.257528838368,271.713163631303,13.6,0,0,0,0,6
